"","RegionName","RegionCode","Date","indicator_type","past_value","past_flag","present_value","present_flag","Notes"
"269","Delaware","US_DE","04-Sep","C5_Close.public.transport",1,"G",0,NA,"No evidence of restricted/reduced public transport.     1. No measures highlighted in latest governor EO.  2. The Delaware Authority of Regional Transit website mentions that service had resumed to full capacity as of June 1.     https://web.archive.org/web/20200622132930/https://dartfirststate.com/dtc.ejs?command=PublicDTCPressRelease    https://web.archive.org/web/20200623160925/https://dartfirststate.com/dtc.ejs?command=PublicDTCPressReleaseDisplay&id=8145"
"270","Maine","US_ME","04-Sep","C5_Close.public.transport",2,"G",2,"G","There has been no further update to Governor Mills’ Executive Order of 31st May (linked below) mandating that no one shall use public transportation unless necessary for an essential purpose.     http://web.archive.org/web/20200803130009/https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Further%20Implement%20the%20Restarting%20Plan.pdf"
"271","New York","US_NY","04-Sep","C5_Close.public.transport",1,"G",1,"G","There has been no update to New York State's public transport policy, therefore this indicator remains coded at 1G."
"272","Tennessee","US_TN","04-Sep","C5_Close.public.transport",1,"T",1,"T","9/4/2020  Current placeholder until more information can be obtained. WeGo, the public transit organization for Nashville has cancelled some lines, but increased buses on others to increase social distancing.     "
"273","Colorado","US_CO","11-Sep","C5_Close.public.transport",1,"T",1,"T","RTD in Denver continues to operate for essential travel with certain social distancing requirements.    Link: http://web.archive.org/web/20200730101241/https://www.rtd-denver.com/coronavirus"
"274","Florida","US_FL","11-Sep","C5_Close.public.transport",1,"T",1,"T","Miami-Dade Transit continues social distancing measures that limits the passenger capacity, and carefully controls passengers using public transport, current 17 September.  https://web.archive.org/web/20200916092402/http://www.miamidade.gov/global/initiatives/coronavirus/transit-services-updates.page  "
"275","Louisiana","US_LA","11-Sep","C5_Close.public.transport",1,"T",1,"T","As an extension of previous measures, the New Orleans Regional Transit Authority website was checked on August 12 and says that all bus and streetcar routes are still operating on the Saturday schedule, Monday through Saturday. On Sunday, bus and streetcar routes will operate on the Sunday schedule. Fares are being collected.     See NORTA link: https://web.archive.org/web/20200813071802/https://www.norta.com/COVID19"
"276","Montana","US_MT","11-Sep","C5_Close.public.transport",1,"T",0,NA,"As of September 11, there do not seem to be any remaining restrictions on Helena's Capital Transit.    See Capital Transit webpage: https://web.archive.org/web/20200917064930/http://www.ridethecapitalt.org/"
"277","North Carolina","US_NC","11-Sep","C5_Close.public.transport",1,"G",1,"G","No changes found after checking relevant resources. "
"278","Washington","US_WA","11-Sep","C5_Close.public.transport",1,"T",1,"T","According to Washington State Department of Transportation: ""Most of Washington’s transit providers are still operating, many at reduced levels of scheduled service. To help prevent the spread of COVID-19, transit agencies are expanding their efforts to keep buses, trains and paratransit vehicles clean...  In addition, some transit agencies and nonprofit transportation providers are providing a new service in response to the COVID-19 pandemic: They are delivering food, meals, and prescriptions to people in need. In response to requests from these community-based agencies, WSDOT determined that meal, food bank, and grocery delivery — as well as prescription drop-off/pickup — to homebound people is allowable for our partners that receive state and/or federal funds to support their operations."" https://web.archive.org/web/20200914213646/https://wsdot.wa.gov/transit/home"
"279","Arizona","US_AZ","12-Sep","C5_Close.public.transport",1,"G",1,"G","No new measures have been introduced. Previously noted policies remain valid."
"280","Maine","US_ME","12-Sep","C5_Close.public.transport",2,"G",2,"G","As of 17th September 2020, there has been no further update to Governor Mills’ Executive Order of 31st May (see previous note in this indicator) mandating that no one shall use public transportation unless necessary for an essential purpose. "
"281","New York","US_NY","14-Sep","C5_Close.public.transport",1,"G",1,"G","Governor Cuomo's Executive Order of 10th September, which comes into effect on 10th September and directs the MTA to develop a plan to bolster mark compliance across public transit, confirms that public transit is still running.     Source (Wayback Machine unavailable): https://www.governor.ny.gov/news/governor-cuomo-issues-executive-order-directing-mta-develop-plan-bolster-mask-compliance-public "
"282","Alaska","US_AK","16-Sep","C5_Close.public.transport",0,NA,0,NA,"No changes detected in this indicator after searching news articles, press releases and executive orders."
"283","Arizona","US_AZ","17-Sep","C5_Close.public.transport",1,"G",1,"G","No policy change noted."
"284","Vermont","US_VT","17-Sep","C5_Close.public.transport",0,NA,0,NA,"No changes detected in this indicator after searching news articles, press releases and executive orders."
"285","Wisconsin","US_WI","17-Sep","C5_Close.public.transport",1,"T",1,"T","As of September 17th, the city of Madison still limited the number of passengers to 20 per bus.   http://web.archive.org/web/20200917044356/https://www.cityofmadison.com/metro/contact/covid-19-updates "
"286","Alaska","US_AK","18-Sep","C5_Close.public.transport",0,NA,0,NA,"No changes detected in this indicator after searching news articles, press releases and executive orders.  "
"287","Georgia","US_GA","18-Sep","C5_Close.public.transport",1,"T",1,"T","Reduced service restrictions due to COVID-19 remain in place in Atlanta    https://web.archive.org/web/20200818085856/https://itsmarta.com/MARTA-service-modifications.aspx"
"288","Maine","US_ME","18-Sep","C5_Close.public.transport",2,"G",2,"G","Again, there has been no update to Governor Mills' Executive Order of 31st May allowing the use of public transport only for essential journeys. "
"289","Mississippi","US_MS","18-Sep","C5_Close.public.transport",0,NA,0,NA,"There continues to be no official policy on public transit operations nor evidence of closures or restrictions. "
"290","New Mexico","US_NM","18-Sep","C5_Close.public.transport",2,"T",2,"T","No updates on NM Rail Runner site    Link to NM Rail Runner site:   http://web.archive.org/web/20200803131029/https://riometro.org/CivicAlerts.aspx?AID=200 "
"291","Maryland","US_MD","24-Sep","C5_Close.public.transport",0,NA,0,NA,"As of September 24, the Maryland Department of Transportation had proposed some service adjustments that would start on January 3, 2021. These adjustments come after financial difficulties that were caused by the COVID-19 pandemic. Public comments can be made until November 16, 2020. During October there will also be 10 public hearings to gather public testimony. See Maryland Department of Transportation’s website, archived: https://web.archive.org/web/20200924095651/https://www.mta.maryland.gov/servicechanges/winter2021"
"292","Florida","US_FL","03-Sep","C6_Stay.at.home.requirements",2,"T",2,"T","County Mayor of Miami Dade County extends the Declaration of a State of Local Emergency for an additional period of 7 days beginning September 3. No changes to closure and containment measures have been issued.  Link:   https://web.archive.org/web/20200903155428/https://www.miamidade.gov/information/library/09.02.20-state-of-emergency-declaration-extension-26.pdf"
"293","Michigan","US_MI","03-Sep","C6_Stay.at.home.requirements",1,"G",2,"G","There has been a change in the stay at home order which has been extended to Oct 1st  https://web.archive.org/web/20200908064513/https://www.mlive.com/news/2020/09/whitmer-extends-coronavirus-state-of-emergency-until-oct-1.html"
"294","New Mexico","US_NM","03-Sep","C6_Stay.at.home.requirements",1,"G",1,"G","On Sept 3, the Public Health Emergency Order was revised with restrictions largely intact and unchanged from Aug 29. The recommendation that all New Mexicans remain at home except for essential purposes is stated again in this order.     Link to Public Health Emergency Order:   https://archive.fo/zofLq  "
"295","Oregon","US_OR","03-Sep","C6_Stay.at.home.requirements",0,NA,0,NA,"After consultation with the Oregon Health Authority, a new prerequisite for entering Phase 2 was announced on September 3. The original prerequisites for Phase 2 were based on trend-based metrics. At that time, counties had a relatively low infection rate. As reopening progressed, case counts have risen.    ""To reduce high case rates, a new prerequisite has been added to enter Phase 2. Counties with more than 100 cases must have their case counts reduced to 100 cases or less per 100,000 people per week."" Seven counties are still at Phase 1, with Malheur, Morrow, and Umatilla all on a ""watchlist""-- ""Metrics include when there is a sporadic case rate of 50 or more per 100,000 people in the last two weeks and the county has had more than five sporadic cases in the last two weeks (sporadic cases are those that cannot be traced to a source; they indicate community spread). Counties remain on the Watch List for a minimum of three weeks and until their sporadic case rates drop below these thresholds.""     https://web.archive.org/web/20200910192059/https://www.oregon.gov/newsroom/Pages/NewsDetail.aspx?newsid=37240  https://govstatus.egov.com/reopening-oregon#countyStatuses"
"296","Delaware","US_DE","04-Sep","C6_Stay.at.home.requirements",1,"G",1,"G","Although no official stay at home restrictions are in place, 1G is retained since the order generally recommends that anyone with symptoms restrict movement and stay at home. This is reiterated in the briefing of the order.     Note - this could be a 0.     https://web.archive.org/web/20200904125722/https://news.delaware.gov/2020/09/03/governor-carney-issues-omnibus-executive-order-on-covid-19-restrictions/"
"297","Massachusetts","US_MA","04-Sep","C6_Stay.at.home.requirements",1,"G",1,"G","As detailed in C2, Gov. Charlie Baker announced a halt in Massachusetts' reopening plan and a renewed focus on stopping people from violating the orders.   https://web.archive.org/web/20200910182410/https://www.nbcboston.com/news/local/when-will-massachusetts-move-forward-with-its-reopening-plan/2191715/"
"298","Maine","US_ME","04-Sep","C6_Stay.at.home.requirements",1,"G",1,"G","Governor Mills' Executive Order of 31st May, which permits people to access the businesses that have re-opened but strongly urges people over the age of 60 or those who have a medically compromised condition to limit their exposure to non-household members and to avoid large gatherings, is still in effect as of 11th September.     See 'An Order to Further Implement the Restarting Plan', Governor's Office of Maine, archived: http://web.archive.org/web/20200716154805/https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Further%20Implement%20the%20Restarting%20Plan.pdf"
"299","North Carolina","US_NC","04-Sep","C6_Stay.at.home.requirements",1,"G",1,"G","Safer at Home 2.5 strongly encourages vulnerable groups at higher risk of having a more severe case of COVID to stay home to the greatest extent possible.   Links:  https://web.archive.org/web/20200901232718/https://files.nc.gov/governor/documents/files/EO163-New-Phase-2.5.pdf"
"300","North Dakota","US_ND","04-Sep","C6_Stay.at.home.requirements",0,NA,0,NA,"Gov. Doug Burgum announced changes to the COVID-19 risk levels for 21 of North Dakota’s 53 counties under the ND Smart Restart plan, stressing the need to reverse the state’s upward trend of active coronavirus cases and positive test rate.     Some counties are moving to low risk level (green) to moderate risk level (yellow), others to the ""new normal"" (blue): https://archive.fo/xjrff    ND Smart Restart Plan: https://archive.vn/DgGe3"
"301","New York","US_NY","04-Sep","C6_Stay.at.home.requirements",1,"G",1,"G","As of 16th September, there has been no update regarding New York's stay at home recommendations, so 1G remains in effect. "
"302","Rhode Island","US_RI","04-Sep","C6_Stay.at.home.requirements",1,"G",1,"G","Executive Order still in place. The 60-day renewal period for all existing and new executive orders is suspended till the 2nd of October, 2020. See Executive Order, archived: http://web.archive.org/web/20200910183118/https://governor.ri.gov/documents/orders/Executive-Order-20-72.pdf    ""All vulnerable populations identified by the Centers for Disease Control and  Prevention (CDC), which include those who are 65 years of age and older, are still  strongly advised to stay at home unless they must go to work, travel for medical  treatment or obtain other necessities such as groceries, gas or medication. The CDC  identifies conditions that make people at higher risk for severe illness from COVID-19  at https://www.cdc.gov/coronavirus/2019-ncov/need-extra-precautions/people-athigher-risk.html.""    See Executive Order, archived: http://web.archive.org/web/20200829144224/https://governor.ri.gov/documents/orders/Executive-Order-20-67.pdf"
"303","Utah","US_UT","04-Sep","C6_Stay.at.home.requirements",1,"T",1,"T","In yellow regions, vulnerable people should limit their interaction with others more than the general public--wearing face masks at all time when out, gathering in groups of no more than 20, limiting visits to nursing homes, etc.  https://web.archive.org/web/20200903211623/https://coronavirus-download.utah.gov/business/Yellow/Utahs_Low_Risk_Phase_Flyer_English.pdf    https://web.archive.org/web/20200910081537/https://coronavirus.utah.gov/governor-issues-executive-order-lowering-restrictions-in-salt-lake-city-and-sevier-county/  "
"304","Colorado","US_CO","05-Sep","C6_Stay.at.home.requirements",1,"G",1,"G","The Governor extended the Protect Our Neighbors Executive Order.    Link: https://archive.fo/8MEkD"
"305","Texas","US_TX","06-Sep","C6_Stay.at.home.requirements",1,"T",1,"T","Harris County remains at same, previously coded level.  https://web.archive.org/web/20200920212834/https://www.readyharris.org/Stay-Safe  "
"306","Hawaii","US_HI","08-Sep","C6_Stay.at.home.requirements",2,"G",2,"G","""Gov. David Ige has approved another two-week extension of the “State-at-Home, Work-at-Home” order for the City and County of Honolulu, which will now end Sept. 24.""     https://web.archive.org/web/20200910090040/https://health.hawaii.gov/news/covid-19/hawaii-covid-19-daily-news-digest-september-8-2020/"
"307","Alaska","US_AK","10-Sep","C6_Stay.at.home.requirements",1,"T",1,"T","Anchorage's Emergency Order EO-14 v2 remains in effect.     "
"308","Florida","US_FL","10-Sep","C6_Stay.at.home.requirements",2,"T",2,"T","The County Mayor of Miami-Dade County passes an amendment to Emergency Order 27-20 to introduce a mandatory curfew. Commencing September 10, the County will enforce a curfew between 10 PM and 6 AM the next morning, until cancelled or revised. The only persons exempt from the curfew are first responders, media, utility repair service personnel, medical staff, and essential workers. People traveling to and from any sporting event, traveling to or from any religious service, making deliveries, travelling from essential establishments.     Link:  https://web.archive.org/web/20200910181850/http://www.miamidade.gov/information/library/coronavirus-emergency-order-27-20-amendment-1.pdf"
"309","Colorado","US_CO","11-Sep","C6_Stay.at.home.requirements",1,"G",1,"G","""Protect Our Neighbors"" policy remains in place. Citizens are encouraged to stay home but there are no restrictions on movement."
"310","Louisiana","US_LA","11-Sep","C6_Stay.at.home.requirements",1,"G",1,"G","Aug 26 Gov extends phase two restrictions including closure of bars for two weeks in light of Hurricanes Marco and Laura  http://web.archive.org/web/20200903102439/https://www.wsj.com/articles/coronavirus-latest-news-08-26-2020-11598427633    The Governor moves Louisiana to Phase 3 of Resilient Louisiana with effect from September 18th 2020:    https://web.archive.org/web/20200917234431/https://gov.louisiana.gov/assets/Proclamations/2020/123-JBE-2020-COVID-19-Public-Health-Emergency-Phase3-of-Resilient-LA.pdf"
"311","North Carolina","US_NC","11-Sep","C6_Stay.at.home.requirements",1,"G",1,"G","No changes found after checking relevant resources. "
"312","Oregon","US_OR","11-Sep","C6_Stay.at.home.requirements",0,NA,0,NA,"On September 11 Governor Brown announced that Jackson and Jefferson Counties had succeeded in reducing the spread of COVID-19 sufficiently enough to be removed from the County Watch List. In addition, the Governor announced that Umatilla County has met the prerequisites to move to Phase 2, effectively immediately. ""When a county is placed on the Watch List, the Oregon Health Authority increases monitoring and communication, and deploys additional technical assistance and resources, such as epidemiological support, case investigation, and contact tracing help. No counties have been added to the Watch List this week."" https://web.archive.org/web/20200915193046/https://www.oregon.gov/newsroom/Pages/NewsDetail.aspx?newsid=37301"
"313","Virginia","US_VA","11-Sep","C6_Stay.at.home.requirements",1,"G",1,"G","With Executive Order 61, Governor Ralph Northam announced the easing of temporary restrictions due to COVID-19 pandemic. People may leave the house with strict social distancing guidelines.    Executive Order 61:  https://web.archive.org/web/20200803092929/https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-61-and-Order-of-Public-Health-Emergency-Three---Phase-One-Easing-Of-Certain-Temporary-Restrictions-Due-To-Novel-Coronavirus-%28COVID-19%29.pdf"
"314","Vermont","US_VT","11-Sep","C6_Stay.at.home.requirements",1,"G",1,"G","In Addendum 5 to Amended and Restated Executive Order 01-20, Governor Phil Scott ordered that the State of Emergency for the State of Vermont shall be extended through midnight on October 15, 2020.     The Amended and Restated Executive Order issued June 15, 2020, and all Directives issued thereunder shall continue in full force and effect until then.    Vermonters are hence, still encouraged to limit their exposure to disease outside their homes or places of residence as much as possible.    https://web.archive.org/web/20200915145747/https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%205%20TO%20AMENDED%20AND%20RESTATED%20EXECUTIVE%20ORDER%2001-20_0.pdf  "
"315","Arizona","US_AZ","12-Sep","C6_Stay.at.home.requirements",1,"G",1,"G","No new measures have been introduced. Previously noted policies remain valid."
"316","Maine","US_ME","12-Sep","C6_Stay.at.home.requirements",1,"G",1,"G","Governor Mills' Executive Order of 31st May, which permits people to access the businesses that have re-opened but strongly urges people over the age of 60 or those who have a medically compromised condition to limit their exposure to non-household members and to avoid large gatherings, is still in effect as of 11th September. "
"317","Florida","US_FL","14-Sep","C6_Stay.at.home.requirements",2,"T",2,"T","Miami-Dade County issues a second amendment to Emergency Order 27-20 commencing a nightly curfew starting September 14th. The curfew runs between 11 PM and 6 AM the next morning. Municipalities under Miami-Dade County may order more stringent measures, if necessary. Persons or instances not applicable to the nightly curfew are specified, including but not limited to essential workers, fire and rescue personnel, and those traveling to/from religious services.     Link:  https://web.archive.org/web/20200917160628/http://www.miamidade.gov/information/library/coronavirus-emergency-order-27-20-amendment-2.pdf "
"318","Mississippi","US_MS","14-Sep","C6_Stay.at.home.requirements",1,"G",1,"G","Governor Tate Reeves has extended the Safe Return order till 30th of September. In the State-wide Safe Return Order, people are allowed to leave their houses with restrictions to social distancing measures and 6ft distance.    https://web.archive.org/web/20200917131018/https://mcusercontent.com/08cb3e52aa1308600f84d49ea/files/749d3f71-0804-4048-b1fe-22064fb9a931/Executive_Order_1522_Safe_Return.pdf"
"319","Montana","US_MT","14-Sep","C6_Stay.at.home.requirements",2,"T",2,"T","On September 14, the stay at home order for the Crow Tribe was lifted, and phase 1 of re-opening was announced due to declining COVID-19 case numbers. However, the curfew from 9pm to 6am daily stays in place, and gatherings of more than 50 people are still banned.    See Crow Tribe announcement: https://web.archive.org/web/20200917174155/https://www.facebook.com/photo.php?fbid=3458817394140484&set=gm.3360484924029038&type=3&theater=&ifg=1"
"320","Georgia","US_GA","15-Sep","C6_Stay.at.home.requirements",1,"T",1,"T","""Through September 30, 2020, the shelter in place will continue for those defined by the CDC as being  high risk or suffering from a severe illness. The order has now removed any references to “Nursing Homes”, “Inpatient Hospice”, “Assisted Living Communities”, ""Personal Care Homes”, “Intermediate Care Homes”, and “Community Living Arrangements”, and “Community Integration Homes” from the requirements.     Based on this update, those who continue to shelter in place can leave for the same reasons as before – to get food, medical assistance, outdoor exercise, etc. and may participate in any activity permitted by  the State of Georgia Department of Public Health’s Long-Term Care Facilities Reopening Guidance Administration Order.     Links:  http://web.archive.org/web/20200917200045/https://gov.georgia.gov/document/2020-executive-order/09152001/download  https://archive.fo/2H39W"
"321","Arizona","US_AZ","17-Sep","C6_Stay.at.home.requirements",1,"G",1,"G","No policy change noted."
"322","Washington DC","US_DC","17-Sep","C6_Stay.at.home.requirements",0,NA,0,NA,"On September 17, Washington, DC is still in phase two of reopening which does not include any stay at home requirements. See DC Coronavirus Information website, archived: https://web.archive.org/web/20200917155746/https://coronavirus.dc.gov/phasetwo"
"323","Florida","US_FL","17-Sep","C6_Stay.at.home.requirements",2,"T",2,"T","Miami-Dade County extends its State of Emergency on September 17 for another 7 days. No changes have been made to closure/containment measures.    Link:  https://web.archive.org/web/20200922162011/https://www.miamidade.gov/information/library/09.16.20-state-of-emergency-declaration-extension-28.pdf"
"324","Maryland","US_MD","17-Sep","C6_Stay.at.home.requirements",1,"T",1,"T","As of September 17, the recommendation to stay at home still featured on Prince George’s County’s website, with the absence of such a message on a state level. See Prince George’s County website, archived: https://web.archive.org/web/20200917170018/https://www.princegeorgescountymd.gov/3504/County-Phased-Reopening"
"325","New York","US_NY","17-Sep","C6_Stay.at.home.requirements",1,"G",1,"G","As of 23rd September, there has been no update regarding New York's stay at home recommendations, so 1G remains in effect. "
"326","Alaska","US_AK","18-Sep","C6_Stay.at.home.requirements",1,"T",1,"T","Anchorage's Emergency Order EO-14 v2 remains in effect.   "
"327","Florida","US_FL","18-Sep","C6_Stay.at.home.requirements",2,"T",2,"T","Palm Beach County extends its State of Emergency for an additional 7 days. No changes have been issued for closure/containment measures.    https://web.archive.org/web/20200922165905/https://discover.pbcgov.org/PDF/COVID19/Declaration-of-Continuing-State-of-Emergency.pdf"
"328","Maine","US_ME","18-Sep","C6_Stay.at.home.requirements",1,"G",1,"G","Governor Mills' Executive Order of 31st May urging the over-60s and those with pre-existing medical conditions to stay at home as much as possible is still in effect as of 23rd September. "
"329","New Mexico","US_NM","18-Sep","C6_Stay.at.home.requirements",1,"G",1,"G","On Sept 18, an updated Public Health Emergency Order was issued which maintained the recommendation that all New Mexicans remain at home except for essential purposes.     Link to Public Health Order on Sept 18:   https://archive.fo/XublU"
"330","Colorado","US_CO","19-Sep","C6_Stay.at.home.requirements",1,"G",1,"G","Governor Polis amended and extended the Safer at Home Executive Order.    Link: http://web.archive.org/web/20200923174130/https://drive.google.com/file/d/1RSrZ3uUE9sXGk4PpvufbzTnn5Sbr8kw7/view"
"331","Alaska","US_AK","04-Sep","C7_Restrictions.on.internal.movement",2,"G",2,"G","No changes detected in Health Mandate 010, where Governor Mike Dunleavy ordered that effective 11 August 2020, all travellers arriving into Alaska from another state must comply with new testing and quarantine requirements."
"332","Delaware","US_DE","04-Sep","C7_Restrictions.on.internal.movement",1,"G",1,"G","The order states that state employees shall refrain from any business travel out of state. Other than this, no other restrictions on inter-state travel for the general public.     https://web.archive.org/web/20200622132930/https://dartfirststate.com/dtc.ejs?command=PublicDTCPressRelease"
"333","Massachusetts","US_MA","04-Sep","C7_Restrictions.on.internal.movement",1,"G",1,"G","As detailed in C2, Gov. Charlie Baker announced a halt in Massachusetts' reopening plan and a renewed focus on stopping people from violating the orders.   https://web.archive.org/web/20200910182410/https://www.nbcboston.com/news/local/when-will-massachusetts-move-forward-with-its-reopening-plan/2191715/"
"334","Maine","US_ME","04-Sep","C7_Restrictions.on.internal.movement",2,"G",2,"G","According to the Keep Maine Healthy website, visitors to Maine (other than those from New York, New Hampshire, New Jersey, Connecticut and Vermont) still have to either quarantine for 14 days or provide evidence of a negative test result no more than 72 hours before arriving in Maine. This information is accurate up to 11th September 2020. Keep Maine Healthy's FAQs for visitors page also confirms that the 14-day quarantine or negative test result requirements are still in place.     See Keep Maine Healthy website, archived: http://web.archive.org/web/20200820143510/https://www.maine.gov/covid19/restartingmaine/keepmainehealthy  http://web.archive.org/web/20200910150622/https://www.maine.gov/covid19/restartingmaine/keepmainehealthy/faqs"
"335","North Dakota","US_ND","04-Sep","C7_Restrictions.on.internal.movement",0,NA,0,NA,"Gov. Doug Burgum announced changes to the COVID-19 risk levels for 21 of North Dakota’s 53 counties under the ND Smart Restart plan, stressing the need to reverse the state’s upward trend of active coronavirus cases and positive test rate.     Some counties are moving to low risk level (green) to moderate risk level (yellow), others to the ""new normal"" (blue): https://archive.fo/xjrff    ND Smart Restart Plan: https://archive.vn/DgGe3"
"336","New York","US_NY","04-Sep","C7_Restrictions.on.internal.movement",2,"G",2,"G","There were no updates to New York's travel advisory between 4th and 7th September 2020. "
"337","Rhode Island","US_RI","04-Sep","C7_Restrictions.on.internal.movement",2,"G",2,"G","Executive Order still in place. The 60-day renewal period for all existing and new executive orders is suspended till the 2nd of October, 2020. See Executive Order, archived: http://web.archive.org/web/20200910183118/https://governor.ri.gov/documents/orders/Executive-Order-20-72.pdf    ""Any person coming to Rhode Island for a non-work-related purpose from locations  with a high community spread rate as set forth on a list maintained by RIDOH at  health.ri.gov/covid must immediately self-quarantine for 14 days or until such time as  they receive a negative COVID-19 test. This quarantine requirement shall not apply  to a person who has a negative COVID-19 test from a specimen taken no more than  seventy-two (72) hours prior to arrival in Rhode Island. This paragraph shall not  apply to public health, public safety or healthcare workers. It shall also not apply to  anyone traveling for medical treatment, to attend funeral or memorial services, to  obtain necessities such as groceries, gas or medication, to drop off or pick up children  from day care or to anyone who must work on their boats.  6. Instructions for self-quarantine can be found at RIDOH's website:  https://health.ri.gov/diseases/ncov2019/.""    See Executive Order, archived: http://web.archive.org/web/20200829144224/https://governor.ri.gov/documents/orders/Executive-Order-20-67.pdf"
"338","Colorado","US_CO","05-Sep","C7_Restrictions.on.internal.movement",1,"G",1,"G","The Governor extended the Protect Our Neighbors Executive Order.    Link: https://archive.fo/8MEkD"
"339","Washington DC","US_DC","08-Sep","C7_Restrictions.on.internal.movement",1,"G",1,"G","On September 8, Mayor Bowser and DC Health released an updated list of high-risk states, maintaining the policies on self-isolation upon arrival in Washington, DC. Montana and Ohio were added while Alaska and Arizona were removed. See DC Coronavirus Information website, archived: https://web.archive.org/web/20200909171515/https://coronavirus.dc.gov/release/dc-health-releases-updated-list-high-risk-states-sept8"
"340","Illinois","US_IL","08-Sep","C7_Restrictions.on.internal.movement",2,"T",2,"T","Restrictions remain in place for self-quarantining upon arrival in Chicago. This applies to arrivals from states that are experiencing a surge in new COVID-19 cases.    As of 8 September 2020, the states included are: Alabama, Arkansas, California, Florida, Georgia, Hawaii, Idaho, Iowa, Kansas, Kentucky, Louisiana, Mississippi, Missouri, Nebraska, Nevada, North Carolina, North Dakota, Oklahoma, Puerto Rico, South Carolina, South Dakota, Tennessee, and Texas.    https://web.archive.org/web/20200908212239/https://www.chicago.gov/city/en/sites/covid-19/home/emergency-travel-order.html   "
"341","New York","US_NY","08-Sep","C7_Restrictions.on.internal.movement",2,"G",2,"G","Governor Cuomo announces that four states have been added to New York’s travel advisory: Delaware, Maryland, Ohio and West Virginia.     Puerto Rico and the United States Virgin Islands are removed from the list.     Source (Wayback Machine unavailable): https://www.governor.ny.gov/news/governor-cuomo-announces-four-states-added-travel-advisory-requiring-14-day-quarantines"
"342","Pennsylvania","US_PA","08-Sep","C7_Restrictions.on.internal.movement",1,"T",1,"T","On September 8, the Department of Health updated its list of states to remove California and now, include North Carolina as an additional state recommended for domestic travelers returning from to quarantine for 14 days upon return to Pennsylvania.    Links:  http://web.archive.org/web/20200909084758/https://www.governor.pa.gov/newsroom/pennsylvania-shares-update-on-covid-19-early-warning-monitoring-dashboard-county-transmission-levels-cases-traced-to-businesses-3/  http://web.archive.org/web/20200909055510/https://www.health.pa.gov/topics/disease/coronavirus/Pages/Travelers.aspx"
"343","Maryland","US_MD","10-Sep","C7_Restrictions.on.internal.movement",1,"G",1,"G","On September 10, the Maryland Department of Health released an updated FAQ on COVID-19 which confirmed again that the order issued on July 29, regarding mandatory tests for returning citizens and visitors from states with a positivity rate of 10% or higher, was still valid. See FAQ, archived: https://web.archive.org/web/20200917165011/https://phpa.health.maryland.gov/Documents/coronavirus_FAQ.pdf"
"344","Colorado","US_CO","11-Sep","C7_Restrictions.on.internal.movement",1,"G",1,"T","""Protect Our Neighbors"" policy remains in place. Citizens are encouraged to stay home but there are no restrictions on movement."
"345","North Carolina","US_NC","11-Sep","C7_Restrictions.on.internal.movement",1,"G",1,"G","No changes found after checking relevant resources. "
"346","Rhode Island","US_RI","11-Sep","C7_Restrictions.on.internal.movement",2,"G",2,"T","From 25th August, the regulation states that:     'If you are coming to Rhode Island from a states with a COVID-19 positivity rate higher than 5%,  you will either have to quarantine for 14 days after arrival or produce proof of a negative test for  COVID-19 taken within 72 hours before arriving. If you receive a test after arriving in Rhode  Island and get a negative result, you can stop quarantining.'    Since this limits the QT and testing restrictions to certain states with high tranmission, scope is changed to a T.    https://web.archive.org/web/20200918020105/https://reopeningri.com/wp-content/uploads/2020/09/082520-Phase-III-summary-combined-Reopening-RI-final.pdf?189db0=&189db0="
"347","Virginia","US_VA","11-Sep","C7_Restrictions.on.internal.movement",2,"G",2,"G","In Executive Order 61, Governor Ralph Northam ordered that the cessation of all official travel outside of Virginia by state employees should be extended, with increased flexibility for inter-state commuters and essential personnel.    Executive Order 61:  https://web.archive.org/web/20200803092929/https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-61-and-Order-of-Public-Health-Emergency-Three---Phase-One-Easing-Of-Certain-Temporary-Restrictions-Due-To-Novel-Coronavirus-%28COVID-19%29.pdf"
"348","Vermont","US_VT","11-Sep","C7_Restrictions.on.internal.movement",2,"G",2,"G","In Addendum 5 to Amended and Restated Executive Order 01-20, Governor Phil Scott ordered that the State of Emergency for the State of Vermont shall be extended through midnight on October 15, 2020.     The Amended and Restated Executive Order issued June 15, 2020, and all Directives issued thereunder shall continue in full force and effect until then.    Visitors entering Vermont are therefore, still required to complete either: (i) a 14-day quarantine; or (ii) a 7-day quarantine followed by a negative test in their home state and enter Vermont without further quarantine restrictions if they drive directly from their home via their personal vehicle.    Alternatively, visitors may complete either: (i) a 14-day quarantine; or (ii) a 7-day quarantine followed by a negative test – in a Vermont lodging establishment regardless of destination origin or manner of travel (travelers must stay in their quarantine location for the duration of quarantine other than to travel to and from a test site).    https://web.archive.org/web/20200915145747/https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%205%20TO%20AMENDED%20AND%20RESTATED%20EXECUTIVE%20ORDER%2001-20_0.pdf"
