"","countrycode","date","apple_driving","apple_walking","apple_transit"
"5696","LVA",2020-05-19,97.33,72.92,NA
"5697","LVA",2020-05-20,102.16,68.03,NA
"5698","LVA",2020-05-21,100.76,67.03,NA
"5699","LVA",2020-05-22,127.59,88.56,NA
"5700","LVA",2020-05-23,126.26,85.96,NA
"5701","LVA",2020-05-24,97.39,54.73,NA
"5702","LVA",2020-05-25,103.38,77.27,NA
"5703","LVA",2020-05-26,124.82,94.47,NA
"5704","LVA",2020-05-27,115.75,97.89,NA
"5705","LVA",2020-05-28,116.09,91.92,NA
"5706","LVA",2020-05-29,141.3,99.9,NA
"5707","LVA",2020-05-30,129.64,87.49,NA
"5708","LVA",2020-05-31,125.6,79.72,NA
"5709","LVA",2020-06-01,118.38,95.29,NA
"5710","LVA",2020-06-02,124.96,107.59,NA
"5711","LVA",2020-06-03,123.13,92.46,NA
"5712","LVA",2020-06-04,129.37,107.44,NA
"5713","LVA",2020-06-05,138.89,106.62,NA
"5714","LVA",2020-06-06,133.69,92.18,NA
"5715","LVA",2020-06-07,119.71,73.89,NA
"5716","LVA",2020-06-08,118.44,89.48,NA
"5717","LVA",2020-06-09,123.55,98.37,NA
"5718","LVA",2020-06-10,129.39,114.24,NA
"5719","LVA",2020-06-11,129.83,97.78,NA
"5720","LVA",2020-06-12,158.13,131.97,NA
"5721","LVA",2020-06-13,154.16,113.35,NA
"5722","LVA",2020-06-14,140.18,81.81,NA
"5723","LVA",2020-06-15,135.14,104.59,NA
"5724","LVA",2020-06-16,153.34,142.14,NA
"5725","LVA",2020-06-17,153.22,126.24,NA
"5726","LVA",2020-06-18,157.49,123.77,NA
"5727","LVA",2020-06-19,172.95,127.82,NA
"5728","LVA",2020-06-20,166.31,106.34,NA
"5729","LVA",2020-06-21,167.68,103.54,NA
"5730","LVA",2020-06-22,156.43,90.11,NA
"5731","LVA",2020-06-23,148.8,84.25,NA
"5732","LVA",2020-06-24,140.62,77.58,NA
"5733","LVA",2020-06-25,167.69,117.45,NA
"5734","LVA",2020-06-26,192.36,153.3,NA
"5735","LVA",2020-06-27,198.53,142.01,NA
"5736","LVA",2020-06-28,175.79,109.94,NA
"5737","LVA",2020-06-29,147.77,120.94,NA
"5738","LVA",2020-06-30,160.99,123.41,NA
"5739","LVA",2020-07-01,168.23,145.71,NA
"5740","LVA",2020-07-02,165.76,140.99,NA
"5741","LVA",2020-07-03,195.89,164.43,NA
"5742","LVA",2020-07-04,188.86,144.99,NA
"5743","LVA",2020-07-05,184.76,133.68,NA
"5744","LVA",2020-07-06,186.69,158.7,NA
"5745","LVA",2020-07-07,189.1,169.81,NA
"5746","LVA",2020-07-08,185.29,156.08,NA
"5747","LVA",2020-07-09,186.1,164.51,NA
"5748","LVA",2020-07-10,263.71,174.06,NA
"5749","LVA",2020-07-11,199.17,162.47,NA
"5750","LVA",2020-07-12,193.91,142.11,NA
"5751","LVA",2020-07-13,200.1,166.55,NA
"5752","LVA",2020-07-14,209.84,184.79,NA
"5753","LVA",2020-07-15,214.04,192.87,NA
"5754","LVA",2020-07-16,217.46,185.83,NA
"5755","LVA",2020-07-17,250.23,200.74,NA
"5756","LVA",2020-07-18,248.25,190.04,NA
"5757","LVA",2020-07-19,223.63,160.48,NA
"5758","LVA",2020-07-20,223.58,176.99,NA
"5759","LVA",2020-07-21,218.65,204.97,NA
"5760","LVA",2020-07-22,209.77,178.57,NA
"5761","LTU",2020-01-13,100,100,NA
"5762","LTU",2020-01-14,98.15,99.21,NA
"5763","LTU",2020-01-15,102.22,111.09,NA
"5764","LTU",2020-01-16,107.33,109.1,NA
"5765","LTU",2020-01-17,120.05,139.24,NA
"5766","LTU",2020-01-18,112.07,118.85,NA
"5767","LTU",2020-01-19,96.12,89.11,NA
"5768","LTU",2020-01-20,99.92,97.36,NA
"5769","LTU",2020-01-21,101.45,95.41,NA
"5770","LTU",2020-01-22,103.11,99.04,NA
"5771","LTU",2020-01-23,105.19,111.65,NA
"5772","LTU",2020-01-24,123.64,154.41,NA
"5773","LTU",2020-01-25,115.89,236.75,NA
"5774","LTU",2020-01-26,94.54,133.6,NA
"5775","LTU",2020-01-27,97.08,98.16,NA
"5776","LTU",2020-01-28,101.54,106.41,NA
"5777","LTU",2020-01-29,100.93,111.79,NA
"5778","LTU",2020-01-30,100.78,117.81,NA
"5779","LTU",2020-01-31,118.84,132.92,NA
"5780","LTU",2020-02-01,108.72,120.02,NA
"5781","LTU",2020-02-02,98.1,91.49,NA
"5782","LTU",2020-02-03,98.55,118.32,NA
"5783","LTU",2020-02-04,104.1,121.49,NA
"5784","LTU",2020-02-05,105.18,116.64,NA
"5785","LTU",2020-02-06,109.32,124.78,NA
"5786","LTU",2020-02-07,127.25,151.09,NA
"5787","LTU",2020-02-08,115.79,136.21,NA
"5788","LTU",2020-02-09,103.09,99.69,NA
"5789","LTU",2020-02-10,105.11,103.8,NA
"5790","LTU",2020-02-11,106.4,105.84,NA
"5791","LTU",2020-02-12,107.55,119.82,NA
"5792","LTU",2020-02-13,115.47,130.76,NA
"5793","LTU",2020-02-14,140.21,177.29,NA
"5794","LTU",2020-02-15,123.28,153.64,NA
"5795","LTU",2020-02-16,105.49,115.37,NA
"5796","LTU",2020-02-17,112.58,129.57,NA
"5797","LTU",2020-02-18,117.64,133.57,NA
"5798","LTU",2020-02-19,119.31,145.73,NA
"5799","LTU",2020-02-20,122.03,155.83,NA
"5800","LTU",2020-02-21,133.66,166.49,NA
"5801","LTU",2020-02-22,123.23,133.12,NA
"5802","LTU",2020-02-23,98.97,96.14,NA
"5803","LTU",2020-02-24,104.49,111.14,NA
"5804","LTU",2020-02-25,102.21,112.22,NA
"5805","LTU",2020-02-26,106.77,119.02,NA
"5806","LTU",2020-02-27,106.6,111.79,NA
"5807","LTU",2020-02-28,118.77,135.53,NA
"5808","LTU",2020-02-29,103.25,127.53,NA
"5809","LTU",2020-03-01,95.49,89.62,NA
"5810","LTU",2020-03-02,97.86,105.42,NA
"5811","LTU",2020-03-03,101.25,114.6,NA
"5812","LTU",2020-03-04,101.6,123.39,NA
"5813","LTU",2020-03-05,107.58,130.11,NA
"5814","LTU",2020-03-06,126.28,160.11,NA
"5815","LTU",2020-03-07,118.82,154.24,NA
"5816","LTU",2020-03-08,99.15,102.21,NA
"5817","LTU",2020-03-09,98.9,106.61,NA
"5818","LTU",2020-03-10,109.73,121.21,NA
"5819","LTU",2020-03-11,95.15,101.45,NA
"5820","LTU",2020-03-12,84.7,88.89,NA
"5821","LTU",2020-03-13,92.53,98.36,NA
"5822","LTU",2020-03-14,70.39,59.88,NA
"5823","LTU",2020-03-15,63.46,58.12,NA
"5824","LTU",2020-03-16,52.73,44.17,NA
"5825","LTU",2020-03-17,55.8,51.72,NA
"5826","LTU",2020-03-18,50.65,50.55,NA
"5827","LTU",2020-03-19,51.37,48.2,NA
"5828","LTU",2020-03-20,55.04,52.91,NA
"5829","LTU",2020-03-21,51.11,41.93,NA
"5830","LTU",2020-03-22,45.06,38.47,NA
"5831","LTU",2020-03-23,46.78,35.98,NA
"5832","LTU",2020-03-24,50.06,42.73,NA
"5833","LTU",2020-03-25,50.34,45.9,NA
"5834","LTU",2020-03-26,53.24,46.81,NA
"5835","LTU",2020-03-27,58.89,53.3,NA
"5836","LTU",2020-03-28,63.49,55.77,NA
"5837","LTU",2020-03-29,40.55,32.29,NA
"5838","LTU",2020-03-30,45.98,36.46,NA
"5839","LTU",2020-03-31,48.14,39.1,NA
"5840","LTU",2020-04-01,48.26,35.72,NA
"5841","LTU",2020-04-02,46.12,32.78,NA
"5842","LTU",2020-04-03,54.14,36.35,NA
"5843","LTU",2020-04-04,57,42.42,NA
"5844","LTU",2020-04-05,58.35,47.46,NA
"5845","LTU",2020-04-06,60.23,54.07,NA
"5846","LTU",2020-04-07,67,61.27,NA
"5847","LTU",2020-04-08,65.58,58.61,NA
"5848","LTU",2020-04-09,62.11,50.24,NA
"5849","LTU",2020-04-10,58.47,52,NA
"5850","LTU",2020-04-11,34.02,37.65,NA
"5851","LTU",2020-04-12,27.11,30.03,NA
"5852","LTU",2020-04-13,38.32,31.9,NA
"5853","LTU",2020-04-14,56.29,40.01,NA
"5854","LTU",2020-04-15,56.9,41.11,NA
"5855","LTU",2020-04-16,62.38,44.37,NA
"5856","LTU",2020-04-17,69.63,59.71,NA
"5857","LTU",2020-04-18,63.54,51.89,NA
"5858","LTU",2020-04-19,60.89,50.47,NA
"5859","LTU",2020-04-20,65.05,49.5,NA
"5860","LTU",2020-04-21,66.66,59,NA
"5861","LTU",2020-04-22,72.72,66.29,NA
"5862","LTU",2020-04-23,77.46,66.18,NA
"5863","LTU",2020-04-24,82.51,70.4,NA
"5864","LTU",2020-04-25,72.23,67.73,NA
"5865","LTU",2020-04-26,69.65,60.82,NA
"5866","LTU",2020-04-27,71.41,68.27,NA
"5867","LTU",2020-04-28,75.05,69.61,NA
"5868","LTU",2020-04-29,74.24,66.8,NA
"5869","LTU",2020-04-30,86.29,81.37,NA
"5870","LTU",2020-05-01,86.19,78.28,NA
"5871","LTU",2020-05-02,75.11,65.95,NA
"5872","LTU",2020-05-03,75.74,59.88,NA
"5873","LTU",2020-05-04,77.15,69.35,NA
"5874","LTU",2020-05-05,80.61,74.03,NA
"5875","LTU",2020-05-06,81.78,74.11,NA
"5876","LTU",2020-05-07,84.28,76.52,NA
"5877","LTU",2020-05-08,101.32,93.65,NA
"5878","LTU",2020-05-09,98.77,93.65,NA
"5879","LTU",2020-05-10,97.26,83.07,NA
"5880","LTU",2020-05-11,NA,NA,NA
"5881","LTU",2020-05-12,NA,NA,NA
"5882","LTU",2020-05-13,80.34,65.86,NA
"5883","LTU",2020-05-14,90.97,78.68,NA
"5884","LTU",2020-05-15,105.42,94.9,NA
"5885","LTU",2020-05-16,90.66,79.22,NA
"5886","LTU",2020-05-17,78.39,61.3,NA
"5887","LTU",2020-05-18,88.37,84.52,NA
"5888","LTU",2020-05-19,91.94,85.31,NA
"5889","LTU",2020-05-20,97.33,95.12,NA
"5890","LTU",2020-05-21,99.06,91.04,NA
"5891","LTU",2020-05-22,125.39,121.04,NA
"5892","LTU",2020-05-23,120.44,114.91,NA
"5893","LTU",2020-05-24,89.98,79.3,NA
"5894","LTU",2020-05-25,100.51,107.97,NA
"5895","LTU",2020-05-26,103.16,114.01,NA
"5896","LTU",2020-05-27,108.7,119.71,NA
"5897","LTU",2020-05-28,107.52,107.03,NA
"5898","LTU",2020-05-29,131.42,123.5,NA
"5899","LTU",2020-05-30,118.99,112.59,NA
"5900","LTU",2020-05-31,121.67,105.67,NA
"5901","LTU",2020-06-01,114.28,119.08,NA
"5902","LTU",2020-06-02,111.1,116.44,NA
"5903","LTU",2020-06-03,114.58,118.37,NA
"5904","LTU",2020-06-04,121.65,130.68,NA
"5905","LTU",2020-06-05,147.97,146.64,NA
"5906","LTU",2020-06-06,129.67,128.01,NA
"5907","LTU",2020-06-07,111.92,88.15,NA
"5908","LTU",2020-06-08,118.04,119.34,NA
"5909","LTU",2020-06-09,118.88,126.25,NA
"5910","LTU",2020-06-10,129.26,143.01,NA
"5911","LTU",2020-06-11,136.19,140.23,NA
"5912","LTU",2020-06-12,168.19,163.57,NA
"5913","LTU",2020-06-13,146.29,152.59,NA
"5914","LTU",2020-06-14,132.6,108.22,NA
"5915","LTU",2020-06-15,132.89,148.8,NA
"5916","LTU",2020-06-16,140.18,159.14,NA
"5917","LTU",2020-06-17,143.29,156.99,NA
"5918","LTU",2020-06-18,148.71,156.11,NA
"5919","LTU",2020-06-19,175.74,179.02,NA
"5920","LTU",2020-06-20,157.34,139.44,NA
"5921","LTU",2020-06-21,145.94,133.71,NA
"5922","LTU",2020-06-22,153.55,173.18,NA
"5923","LTU",2020-06-23,172.05,185.65,NA
"5924","LTU",2020-06-24,151.34,145.85,NA
"5925","LTU",2020-06-25,156.02,166.97,NA
"5926","LTU",2020-06-26,183.52,178.17,NA
"5927","LTU",2020-06-27,155.79,146.56,NA
"5928","LTU",2020-06-28,167.15,145.7,NA
"5929","LTU",2020-06-29,147.98,157.02,NA
"5930","LTU",2020-06-30,159.16,170.94,NA
"5931","LTU",2020-07-01,159.54,169.61,NA
"5932","LTU",2020-07-02,165.59,181.94,NA
"5933","LTU",2020-07-03,198.99,200.68,NA
"5934","LTU",2020-07-04,190.32,199.12,NA
"5935","LTU",2020-07-05,170.68,151.97,NA
"5936","LTU",2020-07-06,169.19,152.37,NA
"5937","LTU",2020-07-07,167.57,194.33,NA
"5938","LTU",2020-07-08,168.94,191.41,NA
"5939","LTU",2020-07-09,176.33,196,NA
"5940","LTU",2020-07-10,211.35,213.72,NA
"5941","LTU",2020-07-11,189.13,200.06,NA
"5942","LTU",2020-07-12,179.38,167.54,NA
"5943","LTU",2020-07-13,179.61,207.54,NA
"5944","LTU",2020-07-14,186.95,229.57,NA
"5945","LTU",2020-07-15,196.32,225.72,NA
"5946","LTU",2020-07-16,203.56,245.14,NA
"5947","LTU",2020-07-17,236.39,275.76,NA
"5948","LTU",2020-07-18,212.15,229.97,NA
"5949","LTU",2020-07-19,202.03,181.2,NA
"5950","LTU",2020-07-20,186.14,212.84,NA
"5951","LTU",2020-07-21,185.92,214.8,NA
"5952","LTU",2020-07-22,187.99,201.08,NA
"5953","LUX",2020-01-13,100,100,100
"5954","LUX",2020-01-14,98.06,108.38,96.05
"5955","LUX",2020-01-15,95.12,113.36,92.65
"5956","LUX",2020-01-16,103.03,118.44,97.1
"5957","LUX",2020-01-17,100.71,125.5,100.71
"5958","LUX",2020-01-18,87.19,115.08,94.58
"5959","LUX",2020-01-19,75.75,81.05,88.16
"5960","LUX",2020-01-20,96.94,104.85,94.54
"5961","LUX",2020-01-21,96.91,114.33,92.1
"5962","LUX",2020-01-22,95.07,109.12,95.55
"5963","LUX",2020-01-23,97.63,108.7,94.96
"5964","LUX",2020-01-24,100.48,129.82,106.51
"5965","LUX",2020-01-25,84.33,118.57,83.87
"5966","LUX",2020-01-26,73.95,74.39,83.96
"5967","LUX",2020-01-27,95.47,96.62,89.71
"5968","LUX",2020-01-28,95.18,101.59,87.61
"5969","LUX",2020-01-29,95.32,115.01,91.73
"5970","LUX",2020-01-30,95.53,110.65,93.95
"5971","LUX",2020-01-31,98.69,128.01,93.11
"5972","LUX",2020-02-01,87.22,124.01,99.03
"5973","LUX",2020-02-02,77.85,83.73,95.67
"5974","LUX",2020-02-03,96.56,108.15,96.56
"5975","LUX",2020-02-04,95.01,109.55,105.29
"5976","LUX",2020-02-05,99.11,122.46,94.96
"5977","LUX",2020-02-06,100.32,120.8,88.87
"5978","LUX",2020-02-07,100.54,135.64,97.1
"5979","LUX",2020-02-08,87.95,134.92,95.93
"5980","LUX",2020-02-09,69.59,70.42,76.27
"5981","LUX",2020-02-10,96.96,91.2,91.14
"5982","LUX",2020-02-11,102.13,106.02,90.21
"5983","LUX",2020-02-12,103.62,109.12,94.58
"5984","LUX",2020-02-13,101.41,109.8,95.63
"5985","LUX",2020-02-14,110.86,137.84,96.35
"5986","LUX",2020-02-15,89.15,127.75,96.14
"5987","LUX",2020-02-16,74.07,82.18,82.15
"5988","LUX",2020-02-17,89.04,101.19,106.05
"5989","LUX",2020-02-18,91.02,104.38,97.31
"5990","LUX",2020-02-19,87.1,109.57,94.29
"5991","LUX",2020-02-20,88.19,97.53,89.58
"5992","LUX",2020-02-21,100.62,117.2,94.88
"5993","LUX",2020-02-22,82.6,115.97,86.48
"5994","LUX",2020-02-23,72.98,71.61,85.59
"5995","LUX",2020-02-24,92.77,102.4,105.38
"5996","LUX",2020-02-25,94.01,107.15,97.1
"5997","LUX",2020-02-26,91.08,103.06,97.98
"5998","LUX",2020-02-27,137.89,104.47,109.37
"5999","LUX",2020-02-28,98.98,128.56,106.17
"6000","LUX",2020-02-29,89.82,121.63,104.49
"6001","LUX",2020-03-01,76.01,82.5,105.12
"6002","LUX",2020-03-02,96.58,98.07,114.95
"6003","LUX",2020-03-03,93.73,108.4,115.71
"6004","LUX",2020-03-04,96.23,108.17,118.14
"6005","LUX",2020-03-05,105.27,107.17,112.01
"6006","LUX",2020-03-06,97.48,120.69,115.08
"6007","LUX",2020-03-07,87.76,136.3,121.13
"6008","LUX",2020-03-08,73.26,73.74,98.03
"6009","LUX",2020-03-09,88.76,93.87,99.58
"6010","LUX",2020-03-10,89.18,92.22,87.15
"6011","LUX",2020-03-11,83.72,99.23,98.24
"6012","LUX",2020-03-12,74.98,89.39,75.85
"6013","LUX",2020-03-13,77.71,88.05,71.1
"6014","LUX",2020-03-14,53.82,76.54,57.03
"6015","LUX",2020-03-15,46.81,56.91,47.92
"6016","LUX",2020-03-16,57.07,60.87,41.96
"6017","LUX",2020-03-17,43.03,45.98,28.39
"6018","LUX",2020-03-18,33.2,38.24,20.29
"6019","LUX",2020-03-19,28.48,41.54,20.37
"6020","LUX",2020-03-20,26.93,38.77,18.56
"6021","LUX",2020-03-21,18.2,25.16,14.28
"6022","LUX",2020-03-22,18.43,33.05,13.31
"6023","LUX",2020-03-23,23.72,34.96,16.42
"6024","LUX",2020-03-24,23.6,33.47,13.65
"6025","LUX",2020-03-25,24.68,32.97,15.96
"6026","LUX",2020-03-26,24.33,32.41,12.81
"6027","LUX",2020-03-27,25.91,38.37,15.29
"6028","LUX",2020-03-28,22.38,40.6,16.8
"6029","LUX",2020-03-29,18.85,24.14,13.99
"6030","LUX",2020-03-30,24.77,30.73,16.55
"6031","LUX",2020-03-31,25.34,32.3,16.3
"6032","LUX",2020-04-01,26.12,35.69,14.95
"6033","LUX",2020-04-02,25.73,31.77,14.7
"6034","LUX",2020-04-03,26.81,34.6,12.31
"6035","LUX",2020-04-04,24.12,41.24,16.34
"6036","LUX",2020-04-05,23.27,45.66,13.36
"6037","LUX",2020-04-06,27.85,38.01,16.63
"6038","LUX",2020-04-07,28.18,43.41,17.14
"6039","LUX",2020-04-08,29.56,46.34,19.49
"6040","LUX",2020-04-09,30.05,47.32,21.08
"6041","LUX",2020-04-10,31.95,47.4,20.12
"6042","LUX",2020-04-11,27.54,51.15,20.24
"6043","LUX",2020-04-12,21.48,42.75,16.34
"6044","LUX",2020-04-13,22.79,38.79,14.57
"6045","LUX",2020-04-14,30.44,41,18.4
"6046","LUX",2020-04-15,30.74,41.28,20.83
"6047","LUX",2020-04-16,31.88,43.41,19.07
"6048","LUX",2020-04-17,33.99,44.11,18.73
"6049","LUX",2020-04-18,29.02,45.85,17.18
"6050","LUX",2020-04-19,30.16,48.53,17.05
"6051","LUX",2020-04-20,35.24,40.58,18.52
"6052","LUX",2020-04-21,38.63,39.18,20.62
"6053","LUX",2020-04-22,38.65,43.66,19.28
"6054","LUX",2020-04-23,39.6,44.58,17.47
"6055","LUX",2020-04-24,40.1,43.13,21.25
"6056","LUX",2020-04-25,34.56,49.21,23.27
"6057","LUX",2020-04-26,35.22,49.28,21.38
"6058","LUX",2020-04-27,47.34,42.07,22.43
"6059","LUX",2020-04-28,44.67,36.49,22.13
"6060","LUX",2020-04-29,44.89,39.75,22.13
"6061","LUX",2020-04-30,41.54,38.66,18.19
"6062","LUX",2020-05-01,30.43,28.92,18.56
"6063","LUX",2020-05-02,35.52,37.41,21.67
"6064","LUX",2020-05-03,40.15,49.89,24.02
"6065","LUX",2020-05-04,48.78,47.83,28.01
"6066","LUX",2020-05-05,50.49,48.04,27.47
"6067","LUX",2020-05-06,51.95,54.55,26.67
"6068","LUX",2020-05-07,51.33,53.08,27.26
"6069","LUX",2020-05-08,51.42,54.7,22.81
"6070","LUX",2020-05-09,41.66,46.45,22.34
"6071","LUX",2020-05-10,44.65,45.58,23.98
"6072","LUX",2020-05-11,NA,NA,NA
"6073","LUX",2020-05-12,NA,NA,NA
"6074","LUX",2020-05-13,64.53,62.63,32.72
"6075","LUX",2020-05-14,65.51,66.16,37.42
"6076","LUX",2020-05-15,71.05,73.25,35.07
"6077","LUX",2020-05-16,64.65,68.48,33.52
"6078","LUX",2020-05-17,61.12,69.03,30.87
"6079","LUX",2020-05-18,68.68,76.41,36.04
"6080","LUX",2020-05-19,72.96,78.82,42.5
"6081","LUX",2020-05-20,73.18,79.09,35.32
"6082","LUX",2020-05-21,66.3,74.82,38.43
"6083","LUX",2020-05-22,72.7,82.35,45.02
"6084","LUX",2020-05-23,60.91,57.25,37.38
"6085","LUX",2020-05-24,61.52,62.34,33.64
"6086","LUX",2020-05-25,74.35,80.12,49.18
"6087","LUX",2020-05-26,79.28,85.26,45.82
"6088","LUX",2020-05-27,77.52,89.75,44.81
"6089","LUX",2020-05-28,79.8,81.43,42.13
"6090","LUX",2020-05-29,83.91,90.79,51.49
"6091","LUX",2020-05-30,75.79,84.16,48.85
"6092","LUX",2020-05-31,67.58,72.9,39.61
"6093","LUX",2020-06-01,84.57,91.53,54.85
"6094","LUX",2020-06-02,95.7,104.27,65.56
"6095","LUX",2020-06-03,90.58,100.72,53.46
"6096","LUX",2020-06-04,91.82,86.54,56.11
"6097","LUX",2020-06-05,89.58,88.88,51.41
"6098","LUX",2020-06-06,75.85,78.52,50.4
"6099","LUX",2020-06-07,72.34,68.59,42.17
"6100","LUX",2020-06-08,82.45,84.65,56.82
"6101","LUX",2020-06-09,86.52,81.33,52.67
"6102","LUX",2020-06-10,87.45,86.92,54.26
"6103","LUX",2020-06-11,91.53,107.93,57.87
"6104","LUX",2020-06-12,96.96,106.27,59.26
"6105","LUX",2020-06-13,84.46,98.79,49.39
"6106","LUX",2020-06-14,78.41,73.05,48.59
"6107","LUX",2020-06-15,97.58,96.02,52.62
"6108","LUX",2020-06-16,98.71,102.85,58
"6109","LUX",2020-06-17,101.91,91.28,63.84
"6110","LUX",2020-06-18,99.87,98.55,61.95
"6111","LUX",2020-06-19,109.38,112.82,65.1
"6112","LUX",2020-06-20,101.52,106.47,59.47
"6113","LUX",2020-06-21,83.51,78.86,55.82
"6114","LUX",2020-06-22,92.65,105.36,65.94
"6115","LUX",2020-06-23,87.51,84.14,61.11
"6116","LUX",2020-06-24,103.76,110.85,75.43
"6117","LUX",2020-06-25,108.89,115.06,72.62
"6118","LUX",2020-06-26,109.69,107.61,69.68
"6119","LUX",2020-06-27,97.79,109.29,59.39
"6120","LUX",2020-06-28,89.15,74.88,52.2
"6121","LUX",2020-06-29,107.34,111.19,77.03
"6122","LUX",2020-06-30,108.93,113.4,75.18
"6123","LUX",2020-07-01,111.35,128.2,82.91
"6124","LUX",2020-07-02,112.97,117.14,82.15
"6125","LUX",2020-07-03,119.96,132.18,82.44
"6126","LUX",2020-07-04,101.64,134.45,69.93
"6127","LUX",2020-07-05,94.36,86.69,68.96
"6128","LUX",2020-07-06,108.72,113.48,82.61
"6129","LUX",2020-07-07,110.17,125.78,84.25
"6130","LUX",2020-07-08,117.88,125.63,79.5
"6131","LUX",2020-07-09,117.03,132.52,83.58
"6132","LUX",2020-07-10,123.72,125.48,85.01
"6133","LUX",2020-07-11,107.26,141.17,75.18
"6134","LUX",2020-07-12,101.98,111.04,74.72
"6135","LUX",2020-07-13,114.42,131.9,91.26
"6136","LUX",2020-07-14,119.6,144.24,91.6
"6137","LUX",2020-07-15,114.37,122.65,80.05
"6138","LUX",2020-07-16,114.4,122.27,84.59
"6139","LUX",2020-07-17,123.76,129.84,76.86
"6140","LUX",2020-07-18,107.71,125.59,71.27
"6141","LUX",2020-07-19,102.89,101.64,68.84
"6142","LUX",2020-07-20,114.38,127.82,94.58
"6143","LUX",2020-07-21,117.52,138.6,88.45
"6144","LUX",2020-07-22,115.95,125.76,85.97
"6145","MAC",2020-01-13,100,100,NA
"6146","MAC",2020-01-14,110.99,114.97,NA
"6147","MAC",2020-01-15,115.14,118.3,NA
"6148","MAC",2020-01-16,118.61,129.82,NA
"6149","MAC",2020-01-17,157.14,173.98,NA
"6150","MAC",2020-01-18,153.88,169.86,NA
"6151","MAC",2020-01-19,139.85,157.28,NA
"6152","MAC",2020-01-20,155.84,179.09,NA
"6153","MAC",2020-01-21,144.2,159.86,NA
"6154","MAC",2020-01-22,108.73,111.75,NA
"6155","MAC",2020-01-23,81.69,80.49,NA
"6156","MAC",2020-01-24,58.19,59.88,NA
"6157","MAC",2020-01-25,47.32,40.94,NA
"6158","MAC",2020-01-26,37.96,33.49,NA
"6159","MAC",2020-01-27,31.9,24.46,NA
"6160","MAC",2020-01-28,31.78,20.32,NA
"6161","MAC",2020-01-29,32.35,19.26,NA
"6162","MAC",2020-01-30,31.3,19.48,NA
"6163","MAC",2020-01-31,31.22,17.24,NA
"6164","MAC",2020-02-01,28.96,16.11,NA
"6165","MAC",2020-02-02,28.43,15.44,NA
"6166","MAC",2020-02-03,26.99,13.37,NA
"6167","MAC",2020-02-04,23.42,11.07,NA
"6168","MAC",2020-02-05,22.34,10.79,NA
"6169","MAC",2020-02-06,20.68,10.25,NA
"6170","MAC",2020-02-07,22.01,8.79,NA
"6171","MAC",2020-02-08,21.56,7.51,NA
"6172","MAC",2020-02-09,22.76,9.62,NA
"6173","MAC",2020-02-10,24.75,8.87,NA
"6174","MAC",2020-02-11,23.08,9.18,NA
"6175","MAC",2020-02-12,24.63,9.14,NA
"6176","MAC",2020-02-13,26.93,10.39,NA
"6177","MAC",2020-02-14,26.9,11.04,NA
"6178","MAC",2020-02-15,22.82,8.44,NA
"6179","MAC",2020-02-16,23.45,9.87,NA
"6180","MAC",2020-02-17,27.02,12.87,NA
"6181","MAC",2020-02-18,30.36,17.04,NA
"6182","MAC",2020-02-19,31.17,15.81,NA
"6183","MAC",2020-02-20,32.58,16.82,NA
"6184","MAC",2020-02-21,29.4,14.96,NA
"6185","MAC",2020-02-22,33.53,16.1,NA
"6186","MAC",2020-02-23,30.74,14.75,NA
"6187","MAC",2020-02-24,29.22,13.79,NA
"6188","MAC",2020-02-25,31.85,14.47,NA
"6189","MAC",2020-02-26,33.26,15.7,NA
"6190","MAC",2020-02-27,31.51,16.68,NA
"6191","MAC",2020-02-28,33.99,17.2,NA
"6192","MAC",2020-02-29,35.35,19.58,NA
"6193","MAC",2020-03-01,34.93,18.64,NA
"6194","MAC",2020-03-02,34.58,18.92,NA
"6195","MAC",2020-03-03,33.98,18.76,NA
"6196","MAC",2020-03-04,29.46,14.76,NA
"6197","MAC",2020-03-05,32.68,17.49,NA
"6198","MAC",2020-03-06,35.88,16.56,NA
"6199","MAC",2020-03-07,36.28,20.32,NA
"6200","MAC",2020-03-08,37.21,18.07,NA
"6201","MAC",2020-03-09,33.38,18.96,NA
"6202","MAC",2020-03-10,36.61,17.53,NA
"6203","MAC",2020-03-11,34.8,17.4,NA
"6204","MAC",2020-03-12,28.43,17.97,NA
"6205","MAC",2020-03-13,34.23,21.58,NA
"6206","MAC",2020-03-14,38.92,23.41,NA
"6207","MAC",2020-03-15,32.51,22.97,NA
"6208","MAC",2020-03-16,28.16,17.99,NA
"6209","MAC",2020-03-17,25.4,16.66,NA
"6210","MAC",2020-03-18,25.54,16.39,NA
"6211","MAC",2020-03-19,25.43,17.41,NA
"6212","MAC",2020-03-20,25.17,18.01,NA
"6213","MAC",2020-03-21,27.18,17.1,NA
"6214","MAC",2020-03-22,25.86,16.94,NA
"6215","MAC",2020-03-23,25.08,16.24,NA
"6216","MAC",2020-03-24,24.7,16.5,NA
"6217","MAC",2020-03-25,26.06,16.6,NA
"6218","MAC",2020-03-26,27.56,16.37,NA
"6219","MAC",2020-03-27,26.48,17.04,NA
"6220","MAC",2020-03-28,26.3,16.37,NA
"6221","MAC",2020-03-29,25.66,14.8,NA
"6222","MAC",2020-03-30,23.19,14.44,NA
"6223","MAC",2020-03-31,21.99,13.55,NA
"6224","MAC",2020-04-01,20.75,13.71,NA
"6225","MAC",2020-04-02,23.65,12.81,NA
"6226","MAC",2020-04-03,23.18,14.02,NA
