"","RegionName","RegionCode","Date","indicator_type","past_value","past_flag","present_value","present_flag","Notes"
"182","Nova Scotia","CAN_NS","28-Jun-21","C7_Restrictions on internal movement",2,"G",2,"G","As of June 28, 2021, the rule remains that individuals entering the province from Prince Edward Island and Newfoundland & Labrador do not require self-isolation. Individuals entering the province from New Brunswick must self-isolate for 14 days if not vaccinated, 7-days if partially vaccinated and 0 days if fully vaccinated. There are no other restrictions on internal movement within the province. Source: https://archive.fo/t0dh0"
"183","Northwest Territories","CAN_NT","28-Jun-21","C7_Restrictions on internal movement",2,"G",2,"G","No change to previous policy.  Mandatory self-isolation has been lifted for fully vaccinated NWT residents, non-resident essential workers, and travellers with an exemption. 8-day self-isolation is required for partially vaccinated travellers and 10-day self-isolation is required for unvaccinated travellers including children under 12.  All travellers into NWT must submit an application for travel exemption. Those who do not have an exemption under the public health order, or have not been granted one for exceptional circumstances, are not allowed to travel within the Northwest Territories.    https://web.archive.org/web/20210705215859/https://www.gov.nt.ca/covid-19/en/self-isolation-requirements-0  https://web.archive.org/web/20210627223152/https://www.gov.nt.ca/covid-19/en/services/travel-exemption"
"184","Alberta","CAN_AB","01-Jul-21","C7_Restrictions on internal movement",1,"T",0,NA,"As of July 1, Edmonton no longer recommends against travelling to other municipalities.    https://web.archive.org/web/20210702044623/https://www.edmonton.ca/programs_services/emergency_preparedness/covid-19  "
"185","British Columbia","CAN_BC","01-Jul-21","C7_Restrictions on internal movement",NA,NA,2,"G","As of July 1, 2021, Canada-wide recreational travel is allowed. Source: https://archive.fo/DGdOA"
"186","Newfoundland and Labrador","CAN_NL","01-Jul-21","C7_Restrictions on internal movement",2,"G",2,"G","As of 1 July 2021, in Newfoundland and Labrador (NL) the provincial government advises: “there are travel restrictions in place...all travellers are permitted to enter Newfoundland and Labrador. Depending on your vaccination status, you may be required to self-isolate and get tested for COVID-19...Permanent residents of Newfoundland and Labrador, Fermont, and the Quebec Lower North Shore area entering the province from one of the communities along the Labrador-Quebec Border who have not travelled beyond these areas in the last 14 days are not required to self-isolate or be tested for COVID-19, regardless of vaccination status. These individuals are not required to complete the Travel Form. Permanent residents of Atlantic Canada who have not travelled beyond Atlantic Canada in the last 14 days are not required to self-isolate or be tested for COVID-19, regardless of vaccination status. Fully vaccinated travellers [from the non-Atlantic rest of Canada] are not required to self-isolate or be tested for COVID-19. Partially vaccinated travellers [from the non-Atlantic rest of Canada] are required to: Be tested within 72 hours of arrival to Newfoundland and Labrador (this can be a molecular test, but antigen tests are not accepted); or Be tested upon arrival to Newfoundland and Labrador and self-isolate until receipt of a negative test result. Vaccinated travellers are required to upload proof of vaccination and negative test results to the Travel Form...Unvaccinated travellers [from the non-Atlantic rest of Canada] are required to: Self-isolate for 14 days upon arrival; and, Be tested during their 14-day self-isolation period.” See Province of NL website, archived: https://web.archive.org/web/20210703121125/https://www.gov.nl.ca/covid-19/travel/travel-restrictions/"
"187","New Brunswick","CAN_NB","05-Jul-21","C7_Restrictions on internal movement",2,"G",2,"G","On 5 July 2021, the entire province of New Brunswick (NB) remains at Yellow alert -- phase 2 on the path to green. “No isolation or testing required, for those travelling from PEI [Prince Edward Island], NS [Nova Scotia], NL [Newfoundland and Labrador], Avignon and Témiscouata (Quebec); Canadian (Domestic) [non-Atlantic] travellers with one dose have no isolation requirements; Canadian (Domestic) [non-Atlantic] travellers with no vaccine will have to isolate with testing on day 5-7 and release with negative test result”. See Province of NB, archived:   https://web.archive.org/web/20210703180650/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/alert-levels/yellow%20level.html"
"188","Newfoundland and Labrador","CAN_NL","05-Jul-21","C7_Restrictions on internal movement",2,"G",2,"G","On 5 July 2021, same note as 01 July still applies."
"189","Alberta","CAN_AB","08-Jun-21","C8_International travel controls",4,NA,4,NA,"The border remains effectively closed to non Canadians unless for pre-approved essential travel. See government website for more details:     https://travel.gc.ca/travel-covid/travel-restrictions/visitors-workers-students  https://archive.vn/UqIDj"
"190","Manitoba","CAN_MB","08-Jun-21","C8_International travel controls",4,NA,4,NA,"The border remains effectively closed to non Canadians unless for pre-approved essential travel. See government website for more details:     https://travel.gc.ca/travel-covid/travel-restrictions/visitors-workers-students  https://archive.vn/UqIDj"
"191","New Brunswick","CAN_NB","08-Jun-21","C8_International travel controls",4,NA,4,NA,"The border remains effectively closed to non Canadians unless for pre-approved essential travel. See government website for more details:     https://travel.gc.ca/travel-covid/travel-restrictions/visitors-workers-students  https://archive.vn/UqIDj"
"192","Newfoundland and Labrador","CAN_NL","08-Jun-21","C8_International travel controls",4,NA,4,NA,"The border remains effectively closed to non Canadians unless for pre-approved essential travel. See government website for more details:     https://travel.gc.ca/travel-covid/travel-restrictions/visitors-workers-students  https://archive.vn/UqIDj"
"193","Nova Scotia","CAN_NS","08-Jun-21","C8_International travel controls",4,NA,4,NA,"The border remains effectively closed to non Canadians unless for pre-approved essential travel. See government website for more details:     https://travel.gc.ca/travel-covid/travel-restrictions/visitors-workers-students  https://archive.vn/UqIDj"
"194","Northwest Territories","CAN_NT","08-Jun-21","C8_International travel controls",4,NA,4,NA,"The border remains effectively closed to non Canadians unless for pre-approved essential travel. See government website for more details:     https://travel.gc.ca/travel-covid/travel-restrictions/visitors-workers-students  https://archive.vn/UqIDj"
"195","Ontario","CAN_ON","08-Jun-21","C8_International travel controls",4,NA,4,NA,"The border remains effectively closed to non Canadians unless for pre-approved essential travel. See government website for more details:     https://travel.gc.ca/travel-covid/travel-restrictions/visitors-workers-students  https://archive.vn/UqIDj"
"196","Prince Edward Island","CAN_PE","08-Jun-21","C8_International travel controls",4,NA,4,NA,"The border remains effectively closed to non Canadians unless for pre-approved essential travel. See government website for more details:     https://travel.gc.ca/travel-covid/travel-restrictions/visitors-workers-students  https://archive.vn/UqIDj"
"197","Alberta","CAN_AB","22-Jun-21","C8_International travel controls",4,NA,4,NA,"The border remains effectively closed to non Canadians unless for pre-approved essential travel. See government website for more details:     https://travel.gc.ca/travel-covid/travel-restrictions/visitors-workers-students  https://archive.vn/UqIDj"
"198","Manitoba","CAN_MB","22-Jun-21","C8_International travel controls",4,NA,4,NA,"The border remains effectively closed to non Canadians unless for pre-approved essential travel. See government website for more details:     https://travel.gc.ca/travel-covid/travel-restrictions/visitors-workers-students  https://archive.vn/UqIDj"
"199","New Brunswick","CAN_NB","22-Jun-21","C8_International travel controls",4,NA,4,NA,"The border remains effectively closed to non Canadians unless for pre-approved essential travel. See government website for more details:     https://travel.gc.ca/travel-covid/travel-restrictions/visitors-workers-students  https://archive.vn/UqIDj"
"200","Newfoundland and Labrador","CAN_NL","22-Jun-21","C8_International travel controls",4,NA,4,NA,"The border remains effectively closed to non Canadians unless for pre-approved essential travel. See government website for more details:     https://travel.gc.ca/travel-covid/travel-restrictions/visitors-workers-students  https://archive.vn/UqIDj"
"201","Nova Scotia","CAN_NS","22-Jun-21","C8_International travel controls",4,NA,4,NA,"The border remains effectively closed to non Canadians unless for pre-approved essential travel. See government website for more details:     https://travel.gc.ca/travel-covid/travel-restrictions/visitors-workers-students  https://archive.vn/UqIDj"
"202","Northwest Territories","CAN_NT","22-Jun-21","C8_International travel controls",4,NA,4,NA,"The border remains effectively closed to non Canadians unless for pre-approved essential travel. See government website for more details:     https://travel.gc.ca/travel-covid/travel-restrictions/visitors-workers-students  https://archive.vn/UqIDj"
"203","Prince Edward Island","CAN_PE","22-Jun-21","C8_International travel controls",4,NA,4,NA,"The border remains effectively closed to non Canadians unless for pre-approved essential travel. See government website for more details:     https://travel.gc.ca/travel-covid/travel-restrictions/visitors-workers-students  https://archive.vn/UqIDj"
"204","Alberta","CAN_AB","05-Jul-21","C8_International travel controls",4,NA,4,NA,"From 5 July, those who are eligible to enter Canada and are fully vaccinated against COVID-19, do no longer have to quarantine upon arrival, or test on day 8. This only applies to those who are eligible and fully vaccinated - all other must still comply with quarantine and testing, AND have permission to enter the country.     https://archive.vn/1lh4W"
"205","British Columbia","CAN_BC","05-Jul-21","C8_International travel controls",4,NA,4,NA,"From 5 July, those who are eligible to enter Canada and are fully vaccinated against COVID-19, do no longer have to quarantine upon arrival, or test on day 8. This only applies to those who are eligible and fully vaccinated - all other must still comply with quarantine and testing, AND have permission to enter the country.     https://archive.vn/1lh4W"
"206","New Brunswick","CAN_NB","05-Jul-21","C8_International travel controls",4,NA,4,NA,"From 5 July, those who are eligible to enter Canada and are fully vaccinated against COVID-19, do no longer have to quarantine upon arrival, or test on day 8. This only applies to those who are eligible and fully vaccinated - all other must still comply with quarantine and testing, AND have permission to enter the country.     https://archive.vn/1lh4W"
"207","Newfoundland and Labrador","CAN_NL","05-Jul-21","C8_International travel controls",4,NA,4,NA,"From 5 July, those who are eligible to enter Canada and are fully vaccinated against COVID-19, do no longer have to quarantine upon arrival, or test on day 8. This only applies to those who are eligible and fully vaccinated - all other must still comply with quarantine and testing, AND have permission to enter the country.     https://archive.vn/1lh4W"
"208","Northwest Territories","CAN_NT","05-Jul-21","C8_International travel controls",4,NA,4,NA,"From 5 July, those who are eligible to enter Canada and are fully vaccinated against COVID-19, do no longer have to quarantine upon arrival, or test on day 8. This only applies to those who are eligible and fully vaccinated - all other must still comply with quarantine and testing, AND have permission to enter the country.     https://archive.vn/1lh4W"
"209","Prince Edward Island","CAN_PE","05-Jul-21","C8_International travel controls",4,NA,4,NA,"From 5 July, those who are eligible to enter Canada and are fully vaccinated against COVID-19, do no longer have to quarantine upon arrival, or test on day 8. This only applies to those who are eligible and fully vaccinated - all other must still comply with quarantine and testing, AND have permission to enter the country.     https://archive.vn/1lh4W"
"210","Yukon","CAN_YT","30-Jun-21","E1_Income support",1,"G",1,"G","It was previously announced on 25th February that the paid sick leave rebate programme would be relaunched on 1st April and extended to 30th September 2021. The policy remains as 1A    Source: http://web.archive.org/web/20210630120613/https://yukon.ca/en/yukon-business-relief-program"
"211","New Brunswick","CAN_NB","07-Jun-21","E2_Debt/contract relief",1,NA,1,NA,"As of 7 June 2021, the government of New Brunswick (NB) continues to provide loans to businesses experiencing disruptions caused by the covid crisis. See government of NB website, archived:  https://web.archive.org/web/20210605210912/https://www.cbdc.ca/en/gnb-small-business-emergency-working-capital-program"
"212","Newfoundland and Labrador","CAN_NL","07-Jun-21","E2_Debt/contract relief",1,NA,1,NA,"As of 7 June 2021, the government of Newfoundland and Labrador (NL) continues to provide payment deferrals and waivers to “support the provincial business community during the COVID-19 global pandemic”. See government of NL website, archived:  https://web.archive.org/web/20210607111555/https://www.gov.nl.ca/covid-19/business-supports/  "
"213","Manitoba","CAN_MB","08-Jun-21","E2_Debt/contract relief",0,NA,0,NA,"No policy change: https://web.archive.org/web/20210627232635/https://www.manitoba.ca/covid19/prs/reopening/milestone-one.html"
"214","Northwest Territories","CAN_NT","08-Jun-21","E2_Debt/contract relief",2,NA,2,NA,"Repayment plan continues to be in place until February 1, 2022:  """"Beginning February 1, 2021, landlords and tenants have one year to enter into a repayment plan, allowing tenants to maintain their housing with at least 12 months to repay their rental arrears. New regulations will allow for the establishment of rent repayment plans to ensure tenants have a reasonable timeframe to pay back rent that has accumulated from March 18, 2020 to January 31, 2021 as a result of the pandemic.""""    https://web.archive.org/web/20210412220348/https://www.gov.nt.ca/en/newsroom/gnwt-outlines-repayment-plan-support-tenants-landlords"
"215","Prince Edward Island","CAN_PE","08-Jun-21","E2_Debt/contract relief",0,NA,1,NA,"An interest relief program for tourism operators has been set up. The Tourism Interest Relief Program will now be expanded to include reimbursements on interest payable for property tax bills until December 31, 2021. In addition, the program will be extended from its initial end date of September 20, 2021 to September 30, 2022.    https://archive.vn/H49bD"
"216","New Brunswick","CAN_NB","14-Jun-21","E2_Debt/contract relief",1,NA,1,NA,"As of 14 June 2021, the government of New Brunswick (NB) continues to provide loans to businesses experiencing disruptions caused by the covid crisis. See government of NB website, archived:  https://web.archive.org/web/20210614142835/https://www.cbdc.ca/en/gnb-small-business-emergency-working-capital-program"
"217","Newfoundland and Labrador","CAN_NL","14-Jun-21","E2_Debt/contract relief",1,NA,1,NA,"As of 14 June 2021, the government of Newfoundland and Labrador (NL) continues to provide payment deferrals and waivers to “support the provincial business community during the COVID-19 global pandemic”. See government of NL website, archived:  https://web.archive.org/web/20210614181637/https://www.gov.nl.ca/covid-19/business-supports/"
"218","Northwest Territories","CAN_NT","15-Jun-21","E2_Debt/contract relief",2,NA,2,NA,"Repayment plan continues to be in place until February 1, 2022:  """"Beginning February 1, 2021, landlords and tenants have one year to enter into a repayment plan, allowing tenants to maintain their housing with at least 12 months to repay their rental arrears. New regulations will allow for the establishment of rent repayment plans to ensure tenants have a reasonable timeframe to pay back rent that has accumulated from March 18, 2020 to January 31, 2021 as a result of the pandemic.""""    https://web.archive.org/web/20210412220348/https://www.gov.nt.ca/en/newsroom/gnwt-outlines-repayment-plan-support-tenants-landlords"
"219","Nova Scotia","CAN_NS","16-Jun-21","E2_Debt/contract relief",1,NA,1,NA,"The Nova Scotia government cap of 2% on rent increases per year and ban on renovictions are still in effect and will remain in effect until February 2022. Source: https://archive.fo/1tGk3"
"220","Prince Edward Island","CAN_PE","16-Jun-21","E2_Debt/contract relief",1,NA,1,NA,"An interest relief program for tourism operators has been set up. The Tourism Interest Relief Program will now be expanded to include reimbursements on interest payable for property tax bills until December 31, 2021. In addition, the program will be extended from its initial end date of September 20, 2021 to September 30, 2022.    https://archive.vn/H49bD"
"221","New Brunswick","CAN_NB","21-Jun-21","E2_Debt/contract relief",1,NA,1,NA,"As of 21 June 2021, the government of New Brunswick (NB) continues to provide loans to businesses experiencing disruptions caused by the covid crisis. See government of NB website, archived:  https://web.archive.org/web/20210621120026/https://www.cbdc.ca/en/gnb-small-business-emergency-working-capital-program"
"222","Northwest Territories","CAN_NT","22-Jun-21","E2_Debt/contract relief",2,NA,2,NA,"Repayment plan continues to be in place until February 1, 2022:  """"Beginning February 1, 2021, landlords and tenants have one year to enter into a repayment plan, allowing tenants to maintain their housing with at least 12 months to repay their rental arrears. New regulations will allow for the establishment of rent repayment plans to ensure tenants have a reasonable timeframe to pay back rent that has accumulated from March 18, 2020 to January 31, 2021 as a result of the pandemic.""""    https://web.archive.org/web/20210412220348/https://www.gov.nt.ca/en/newsroom/gnwt-outlines-repayment-plan-support-tenants-landlords"
"223","New Brunswick","CAN_NB","28-Jun-21","E2_Debt/contract relief",1,NA,1,NA,"As of 28 June 2021, the government of New Brunswick (NB) continues to provide loans to businesses experiencing disruptions caused by the covid crisis. See government of NB website, archived:  https://web.archive.org/web/20210629013544/https://www.cbdc.ca/en/gnb-small-business-emergency-working-capital-program"
"224","Newfoundland and Labrador","CAN_NL","28-Jun-21","E2_Debt/contract relief",1,NA,1,NA,"As of 28 June 2021, the government of Newfoundland and Labrador (NL) continues to provide payment deferrals and waivers to “support the provincial business community during the COVID-19 global pandemic”. See government of NL website, archived:  https://web.archive.org/web/20210628182250/https://www.gov.nl.ca/covid-19/employers/resources-for-business/business-supports/"
"225","Nova Scotia","CAN_NS","28-Jun-21","E2_Debt/contract relief",1,NA,1,NA,"The Nova Scotia government cap of 2% on rent increases per year and ban on renovictions are still in effect and will remain in effect until February 2022. Source: https://archive.fo/1tGk3"
"226","Northwest Territories","CAN_NT","28-Jun-21","E2_Debt/contract relief",2,NA,2,NA,"Repayment plan continues to be in place until February 1, 2022:  """"Beginning February 1, 2021, landlords and tenants have one year to enter into a repayment plan, allowing tenants to maintain their housing with at least 12 months to repay their rental arrears. New regulations will allow for the establishment of rent repayment plans to ensure tenants have a reasonable timeframe to pay back rent that has accumulated from March 18, 2020 to January 31, 2021 as a result of the pandemic.""""    https://web.archive.org/web/20210412220348/https://www.gov.nt.ca/en/newsroom/gnwt-outlines-repayment-plan-support-tenants-landlords"
"227","Yukon","CAN_YT","30-Jun-21","E2_Debt/contract relief",1,NA,1,NA,"The Ministerial Order from 11th June still applies. Whilst some provisions of the order expired on 31st December 2020, the Order still prevents a landlord from evicting a tenant who has breached the tenancy agreement or the Residential Landlord and Tenant Act as a result of the tenant following a health-protection order. Those in good standing with their bank, who have been affected by the COVID-19 pandemic can also apply for mortgage payment relief from traditional lenders (though this does not appear to be a Government-policy, rather a Canadian Bankers Association policy).    Source: http://web.archive.org/web/20210630120812/https://yukon.ca/en/health-and-wellness/covid-19-information/economic-and-social-supports-covid-19/paying-rent-loans-or"
"228","New Brunswick","CAN_NB","05-Jul-21","E2_Debt/contract relief",1,NA,1,NA,"As of 5 July 2021, the government of New Brunswick (NB) continues to provide loans to businesses experiencing disruptions caused by the covid crisis. See government of NB website, archived:  https://web.archive.org/web/20210703210924/https://www.cbdc.ca/en/gnb-small-business-emergency-working-capital-program"
"229","Newfoundland and Labrador","CAN_NL","05-Jul-21","E2_Debt/contract relief",1,NA,1,NA,"As of 5 July 2021, the government of Newfoundland and Labrador (NL) continues to provide payment deferrals and waivers to “support the provincial business community during the COVID-19 global pandemic” including since April 2020 “continuation of employee pay associated with the time period their employees are required to self-isolate following their return from out-of-province travel due to COVID-19 travel restrictions. The maximum amount of provincial funding is $500 per week of a combined maximum of $1,000 per week for employees receiving both federal and provincial funding.” See government of NL website, archived:  https://web.archive.org/web/20210703164406/https://www.gov.nl.ca/covid-19/employers/resources-for-business/business-supports/"
"230","Ontario","CAN_ON","07-Jun-21","E3_Fiscal measures",0,NA,2486540,NA,"Ontario contributes $3 million to Northern Ontario infrastructure.    """"The Government of Canada is investing over $12 million in Northern Ontario municipalities through the COVID-19 Resilience Infrastructure Stream of the Investing in Canada plan. The Government of Ontario is contributing more than $3 million.""""    https://web.archive.org/web/20210622023234/https://news.ontario.ca/en/release/1000276/canada-and-ontario-invest-15-million-in-municipal-infrastructure-to-respond-to-the-impacts-of-covid-19-in-northern-ontario"
"231","Manitoba","CAN_MB","08-Jun-21","E3_Fiscal measures",0,NA,0,NA,"No policy change: https://web.archive.org/web/20210627232635/https://www.manitoba.ca/covid19/prs/reopening/milestone-one.html"
"232","Ontario","CAN_ON","09-Jun-21","E3_Fiscal measures",0,NA,19063477,NA,"""""The Government of Canada is investing over $92.1 million in municipalities through the COVID-19 Resilience Infrastructure Stream of the Investing in Canada Infrastructure Program. The Government of Ontario is contributing more than $23 million.    The majority of funding will support the rehabilitation of active transit infrastructure, the development of modern and accessible recreational options, and upgrades and replacement of equipment in health and emergency facilities in communities across the GTHA. Additional investments will support increased options for active transportation, and the renovation of municipal buildings, community centres and cultural facilities. These improvements will provide safe and inclusive spaces for residents across the GTHA.""""    https://web.archive.org/web/20210622023515/https://news.ontario.ca/en/release/1000302/canada-and-ontario-invest-more-than-1151-million-in-municipal-infrastructure-to-respond-to-the-impacts-of-covid-19-in-the-greater-toronto-and-hamilton-area"
"233","Prince Edward Island","CAN_PE","10-Jun-21","E3_Fiscal measures",0,NA,1239000,NA,"On 10 June: The health and safety of Canadians are top priorities for the governments of Canada and Prince Edward Island. Communities across Canada are on the frontline of the COVID-19 pandemic, and need immediate assistance to ensure their public infrastructure is safe and reliable.    Today, the Honourable Lawrence MacAulay, Minister of Veterans Affairs and Associate Minister of National Defence, and Member of Parliament for Cardigan, on behalf of the Honourable Catherine McKenna, Minister of Infrastructure and Communities, and the Honourable James Aylward, Minister of Transportation and Infrastructure, announced funding for upgrades to four public facilities in Eastern Prince Edward Island.    Kings County Memorial Hospital will receive structural upgrades to its interior and exterior, which includes a kitchen renovation, a heat exchanger replacement, renovations to the main lobby, and repairs to the exterior metal siding of the building. Montague Consolidated School, for its part, will see major repairs to its interior and exterior, including the reconfiguration of the central level of the building to accommodate extra offices and more teaching spaces with improved ventilation, the construction of a new roof, and the replacement of the exterior brick of the building.    In addition, the Bridgetown Highway Depot will be expanded to include four bus repair bays, a new welding bay, a wash bay, an expanded administration space, and an added parts and material storage space, while the existing building will see renovations to improve existing parts areas and administration areas, as well as improved lighting and increased storage. Finally, the Souris Hospital, will receive new flooring for improved staff, patient and resident safety.    These projects will support economic recovery, improve the functionality of the buildings and extend the lifespan of these essential establishments.    The Government of Canada is investing over $6.3 million in the following projects through the COVID-19 Resilience Infrastructure stream of the Investing in Canada Infrastructure Program. The Government of Prince Edward Island is also providing over $1.5 million.    https://archive.vn/qCRA6    $1.5 million CAD = $1.239 million USD. "
"234","Ontario","CAN_ON","11-Jun-21","E3_Fiscal measures",0,NA,115932028,NA,"""""The Ontario government is investing $141 million to extend the temporary wage increase for personal support workers and direct support workers in publicly funded home and community care, long-term care, public hospitals, and social services sectors. This temporary wage increase will continue until August 23, 2021, and will help stabilize, attract and retain the workforce needed to provide a high level of care during the COVID-19 pandemic.""""    https://web.archive.org/web/20210622024004/https://news.ontario.ca/en/release/1000284/ontario-extending-temporary-wage-increase-for-personal-support-workers"
"235","Prince Edward Island","CAN_PE","14-Jun-21","E3_Fiscal measures",0,NA,989000,NA,"The health and safety of Canadians are top priorities for the governments of Canada and Prince Edward Island. Communities across Canada are on the frontline of the COVID-19 pandemic, and need immediate assistance to ensure their public infrastructure is safe and reliable.    Today, Sean Casey, Member of Parliament for Charlottetown, on behalf of the Honourable Catherine McKenna, Minister of Infrastructure and Communities, and the Honourable James Aylward, Minister of Transportation and Infrastructure, announced funding for upgrades to healthcare and recreation facilities in Charlottetown.     The Queen Elizabeth Hospital will see upgrades to the air handling units across several levels and a portion of the roof will be replaced. These improvements will provide better air control and greater insultation for a more energy efficient building. Beach Grove Home and the Hillsborough Hospital will both benefit from the installation of new generators to guarantee a minimum of 48 hours of backup power, minimizing the risk of power failure and hospital evacuations. Beach Grove Home will also receive new nurse calling systems and a new roof.     Royalty Centre’s electrical system will be upgraded to improve its efficiency and reliability. Finally, accessibility features will be improved at the Eastlink Trade Centre along with other upgrades ahead of the 2023 Canada Winter Games.    The Government of Canada is investing more than $4.1 million in the projects through the COVID-19 Resilience Infrastructure stream and the Community, Culture and Recreation Infrastructure stream of the Investing in Canada infrastructure program, while the Government of Prince Edward Island is providing over $1.2 million.    $1.2million CAD = $989,000 USD    https://archive.vn/oF1nl"
"236","Nova Scotia","CAN_NS","15-Jun-21","E3_Fiscal measures",0,NA,12667200,NA,"On June 15, 2021, the province announced $18.2 million in new funding to support the tourism industry. Source: https://archive.fo/IDwBa"
"237","Ontario","CAN_ON","15-Jun-21","E3_Fiscal measures",0,NA,3605506,NA,"""""The Government of Ontario is contributing more than $4.4 million.    Funding announced today will support upgrades to improve and protect important municipal buildings such as town centres and emergency and healthcare facilities. Additional investments will rehabilitate recreational and community infrastructure across eastern Ontario, and include improvements to local trail and pedestrian path systems. These investments will provide thousands of residents with access to modern recreational infrastructure where they can safely maintain an active and healthy lifestyle.""""    https://web.archive.org/web/20210622024811/https://news.ontario.ca/en/release/1000342/canada-and-ontario-invest-more-than-222-million-in-municipal-infrastructure-to-respond-to-the-impacts-of-covid-19-in-eastern-ontario"
"238","Alberta","CAN_AB","18-Jun-21","E3_Fiscal measures",0,NA,10450309,NA,"On June 18, the province announced it would invest $13 million CAD to the live events sector to help with effects from COVID-19 restrictions.  """"The Adapt and Innovate funding allocates $ 10 million to support non-profit organizations that are the primary organizers of a live experience event or that own and / or operate a live experience venue. Eligibility includes non-profits that organize arts, cultural, festival or sporting live experience events. Eligibility also includes non-profit owners and / or operators of community halls, cultural centers and museums, along with sport, arts, cultural and agricultural society venues.    Non-profit organizations may use Adapt and Innovate stream funds for projects to better allow them to resume in-person live experiences. Projects could include developing new funding, operating or event models. Non-profits can also use funding for projects to build their digital capability, such as new systems for online bookings, virtual queuing, reserved seating or simultaneous online and in-person performances. Qualifying organizations will be eligible for a grant of up to $ 75,000. Priority will go to smaller organizations and to organizations whose events are produced in Alberta. The deadline to apply is July 29.""""    https://web.archive.org/web/20210620035933/https://www.alberta.ca/release.cfm?xID=7939940244D89-9136-9801-4D1E396C572E15C3"
"239","Alberta","CAN_AB","22-Jun-21","E3_Fiscal measures",0,NA,0,NA,"On June 22, Alberta announced that additional categories of workers would be eligible for the critical worker benefit, which pays $1200 CAD ($971 USD) to eligible employees. Employees who worked at least 300 hours between October 12 2020 - January 31 2021 in childcare, disability support, social services, employment supports, frontline workers are eligible. In addition, those in the private sector who made less than $25 and worked in restaurants, or were taxi or truck drivers, security guards, cleaners, or funeral home workers.    Workers must apply for the benefit by July 23 2021.    https://web.archive.org/web/20210627213311/https://www.alberta.ca/release.cfm?xID=7942413950639-A24C-E0FB-AA0A7FE2F7F040FD"
"240","Manitoba","CAN_MB","08-Jun-21","E4_International support",0,NA,0,NA,"No policy change: https://web.archive.org/web/20210627232635/https://www.manitoba.ca/covid19/prs/reopening/milestone-one.html"
"241","New Brunswick","CAN_NB","07-Jun-21","H1_Public information campaigns",2,"G",2,"G","On 7 June 2021, the government of New Brunswick (NB) continues to provide online information in both English and French on covid-19 on its public health website as well as issuing daily updates that are regularly cited by media outlets. See Province of NB website, archived:   https://web.archive.org/web/20210605211146/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19.html  https://web.archive.org/web/20210607175339/https://www2.gnb.ca/content/gnb/fr/corporate/promo/covid-19.html"
"242","Newfoundland and Labrador","CAN_NL","07-Jun-21","H1_Public information campaigns",2,"G",2,"G","As of 7 June 2021, the government of Newfoundland and Labrador (NL) continues to provide information graphics, posters and videos on covid-19 on its public health website as well as issuing daily updates that are regularly quoted by media outlets. See NL government website, archived:   https://web.archive.org/web/20210607112039/https://www.gov.nl.ca/covid-19/resources/"
"243","Manitoba","CAN_MB","08-Jun-21","H1_Public information campaigns",2,"G",2,"G","No policy change: https://web.archive.org/web/20210627232635/https://www.manitoba.ca/covid19/prs/reopening/milestone-one.html"
"244","Northwest Territories","CAN_NT","08-Jun-21","H1_Public information campaigns",2,"G",2,"G","Public information for COVID-19 outbreaks and guidelines continues to be widely communicated and updated.    https://web.archive.org/web/20210614180345/https://www.gov.nt.ca/covid-19/en/services/public-exposure-notifications  https://web.archive.org/web/20210614165521/https://www.gov.nt.ca/covid-19/en/emerging-wisely-2021"
"245","New Brunswick","CAN_NB","14-Jun-21","H1_Public information campaigns",2,"G",2,"G","On 14 June 2021, the government of New Brunswick (NB) continues to provide online information in both English and French on covid-19 on its public health website as well as issuing daily updates that are regularly cited by media outlets. See Province of NB website, archived:   https://web.archive.org/web/20210614143554/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19.html  https://web.archive.org/web/20210614143646/https://www2.gnb.ca/content/gnb/fr/corporate/promo/covid-19.html"
"246","Newfoundland and Labrador","CAN_NL","14-Jun-21","H1_Public information campaigns",2,"G",2,"G","As of 14 June 2021, the government of Newfoundland and Labrador (NL) continues to provide information graphics, posters and videos on covid-19 on its public health website as well as issuing daily updates that are regularly quoted by media outlets. See NL government website, archived:   https://web.archive.org/web/20210614181831/https://www.gov.nl.ca/covid-19/resources/"
"247","Northwest Territories","CAN_NT","15-Jun-21","H1_Public information campaigns",2,"G",2,"G","Public information for COVID-19 outbreaks and guidelines continues to be widely communicated and updated.    https://web.archive.org/web/20210621184058/https://www.gov.nt.ca/covid-19/en/services/public-exposure-notifications  https://web.archive.org/web/20210621184353/https://www.gov.nt.ca/covid-19/en"
"248","Nova Scotia","CAN_NS","16-Jun-21","H1_Public information campaigns",2,"G",2,"G","Nova Scotia continues to follow a coordinated public health campaign for CoVID-19. Source: https://archive.fo/cXEMI"
"249","Prince Edward Island","CAN_PE","16-Jun-21","H1_Public information campaigns",2,"G",2,"G","A coordinated public health campaign remains in place.     https://archive.vn/bmXUl  https://archive.vn/k1SBQ  https://archive.vn/jo5FG"
