"","RegionName","RegionCode","Date","indicator_type","past_value","past_flag","present_value","present_flag","Notes"
"752","Alaska","US_AK","13-Dec","C6_Stay.at.home.requirements",1,"T",1,"T","EO-16 remains in effect in Anchorage - individuals are recommended to stay at home.    EO-16:  https://web.archive.org/web/20201206221719/https://www.muni.org/covid-19/documents/signed%20eo-16.pdf  "
"753","Delaware","US_DE","14-Dec","C6_Stay.at.home.requirements",1,"G",2,"G","Beginning on Monday, December 14, 2020 and ending on January 11, 2021 Delaware residents are advised and strongly encouraged to stay home as often as possible and to only leave home to go to work or school, or for necessary needs such as seeking medical care, going to the grocery store or pharmacy, or picking up food.     Given the new restrictions, I’m changing the code to a 2G.    https://web.archive.org/web/20201213040318/https://governor.delaware.gov/wp-content/uploads/sites/24/2020/12/Fourth-Revision-to-the-27th-Modification-of-the-Declaration-of-a-SOE-State-of-Delaware-12.10.20.pdf "
"754","Georgia","US_GA","14-Dec","C6_Stay.at.home.requirements",2,"T",2,"T","No changes to policy after checking all relevant sources. "
"755","Montana","US_MT","14-Dec","C6_Stay.at.home.requirements",1,"G",1,"G","No further updates "
"756","New Hampshire","US_NH","14-Dec","C6_Stay.at.home.requirements",1,"G",1,"G","As of 14 December 2020, New Hampshire's 'Stay at Home 2.0' plan remains in place, encouraging individuals to minimise contact with others beyond their household.    https://web.archive.org/web/20201214224906/https://www.covidguidance.nh.gov/sites/g/files/ehbemt381/files/files/inline-documents/guidance-universal.pdf"
"757","New York","US_NY","14-Dec","C6_Stay.at.home.requirements",1,"G",1,"G","No further updates. "
"758","Oklahoma","US_OK","14-Dec","C6_Stay.at.home.requirements",1,"T",1,"T"," For  those vulnerable individuals living in Counties color-coded Orange or Red on  the OSDH’s Alert System website, such individuals should consider staying in  their home or place of residence except for working in a critical infrastructure  sector and conducting essential errands.    Link: https://web.archive.org/web/20201214215731/https://www.sos.ok.gov/documents/executive/1975.pdf"
"759","Virginia","US_VA","14-Dec","C6_Stay.at.home.requirements",1,"G",2,"G","Gov Northam's Executive Order (EO-72) effective Monday, December 14, 2020, shall remain in full force and effect until 11:59 p.m., January 31, 2021.    The Virginia curfew, which Northam called a “modified stay-at-home order,” will require residents to stay home between midnight and 5 a.m. Exceptions will be made for people traveling for work or seeking medical attention and certain food items.    All individuals in Virginia should remain at their place of residence between the hours of  12:00 a.m. and 5:00 a.m. Individuals may leave their residences for the purposes of:  a. Obtaining food, beverages, goods, or services as permitted in this Order;  b. Seeking medical attention, essential social services, governmental services, assistance  from law enforcement, or emergency services;  c. Taking care of other individuals or animals;  d. Traveling required by court order or to facilitate child custody, visitation, or child care;  e. Engaging in exercise, provided individuals comply with social distancing requirements;  f. Traveling to and from one’s residence, place of worship, or work;  g. Traveling to and from an educational institution;  h. Volunteering with organizations that provide charitable or social services; or  i. Leaving one’s residence due to a reasonable fear for health or safety, at the direction of  law enforcement, or at the direction of another government agency.      https://web.archive.org/web/20201213190606/https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf"
"760","Minnesota","US_MN","15-Dec","C6_Stay.at.home.requirements",1,"G",1,"G","“We have safe and effective vaccines starting to come into the state, but it will be many months before everyone has a chance to get vaccinated. In the meantime, we need to keep things moving in the right direction by doing those things we know help reduce COVID-19 transmission. That means masking up, keeping socially distant, washing your hands, staying home when sick and getting tested when appropriate.”    https://archive.fo/SJeO6"
"761","North Carolina","US_NC","15-Dec","C6_Stay.at.home.requirements",2,"G",2,"G","No changes to policy after checking all relevant sources."
"762","Georgia","US_GA","16-Dec","C6_Stay.at.home.requirements",2,"T",2,"T","No changes to policy after checking all relevant sources. "
"763","Maine","US_ME","16-Dec","C6_Stay.at.home.requirements",1,"G",1,"G","Governor Mills' Executive Order of 31st May 2020 urging the over-60s and those with pre-existing medical conditions to stay at home as much as possible is still in effect as of 21st December, so this indicator remains at 1G. "
"764","Nebraska","US_NE","16-Dec","C6_Stay.at.home.requirements",2,"T",1,"G","On December 16, the Department of Health and Human Service discussed about the quarantine reminder.     DHHS recently updated DHMs to match the latest Centers for Disease Control and Prevention (CDC) recommendations shortening the window for quarantine.  For those who’ve been exposed to someone with COVID-19 or anyone experiencing COVID-19 symptoms, quarantine can end after seven days if all of the following conditions have been met:  The person seeks a COVID-19 test on day five following their exposure and tests negative,  The person is not experiencing COVID-19 symptoms, and  The person continues to self-monitor for symptoms and wears a mask through day 14.  Those who’ve been exposed to COVID-19 but don’t take a test can end quarantine when all of the following conditions have been met:  At least 10 days have passed since their exposure,  No COVID-19 symptoms have developed, and  The person continues to self-monitor for symptoms, and wears a mask through day 14.  Those testing positive for COVID-19 must isolate for at least 10 days from when their symptoms began, or the date of their test if no symptoms are present. Isolation can end when:  The person is fever-free without the use of fever reducing medicine for 24 hours, and  Some COVID-19 symptoms may linger, but symptoms are improving.    http://web.archive.org/web/20201221210203/http://dhhs.ne.gov/Pages/DHHS-COVID-19-Weekly-Update-12162020.aspx  "
"765","New Jersey","US_NJ","16-Dec","C6_Stay.at.home.requirements",1,"G",1,"G","(No change).     New Jersey Gov. Phil Murphy issued a state of emergency Wednesday ahead of the powerful winter storm that will begin moving through this afternoon. The state of emergency goes into effect at 2 p.m.    https://web.archive.org/web/20201219050206/https://philadelphia.cbslocal.com/2020/12/16/new-jersey-weather-gov-phil-murphy-issues-state-of-emergency-winter-storm/"
"766","Florida","US_FL","17-Dec","C6_Stay.at.home.requirements",2,"T",2,"T","Commencing December 17th, Miami-Dade County extends the local State of Emergency for an additional 7 days. No new closure/containment measurs have been issued.  Link:  https://web.archive.org/web/20201217031154/https://www.miamidade.gov/information/library/12.16.20-state-of-emergency-declaration-extension-41.pdf"
"767","California","US_CA","18-Dec","C6_Stay.at.home.requirements",2,"T",2,"T","On December 18, all counties in the Bay Area region joined Southern California, San Joaquin Valley, and the Greater Sacramento regions in the regional stay at home order which is in effect if a region's ICU capacity is less than 15%. The only region not under the stay at home order is Northern California. Some of the Bay area counties voluntarily joined the stay at home order earlier in December.    Calif. COVID-19 website: https://web.archive.org/web/20201221070332/https://covid19.ca.gov/stay-home-except-for-essential-needs/    NBC article:  https://web.archive.org/web/20201221070140/https://www.nbcbayarea.com/news/local/all-bay-area-counties-now-under-states-regional-stay-at-home-order/2425099/  "
"768","Florida","US_FL","18-Dec","C6_Stay.at.home.requirements",2,"T",2,"T","Miami-Dade County continues Emergency Order 27-20 that imposes a nightly curfew across the County between 12:00am and 6:00am. The curfew shall be extended from 12:00 a.m. to 1 :00 a.m. on December 24 and December  31, 2020.   Link:  https://web.archive.org/web/20201220191844/http://www.miamidade.gov/information/library/coronavirus-emergency-order-27-20-amendment-4.pdf    Palm Beach County extends the local State of Emergency until December 25th, 2020. No new closure/containment measures have been issued.   Link:  https://web.archive.org/web/20201220191238/https://discover.pbcgov.org/PDF/COVID19/Declaration-of-Continuing-State-of-Emergency.pdf"
"769","Alaska","US_AK","20-Dec","C6_Stay.at.home.requirements",1,"T",1,"T","EO-16 remains in effect in Anchorage - individuals are recommended to stay at home.    EO-16:  https://web.archive.org/web/20201220232934/https://www.muni.org/covid-19/documents/signed%20eo-16.pdf"
"770","Illinois","US_IL","21-Dec","C6_Stay.at.home.requirements",2,"G",2,"G","As of December 21, 2020, the state's Executive Order 2020-73, which ""encourages people to stay home to the greatest extent possible"", is still in effect. Source: https://archive.fo/ZusGe"
"771","Alaska","US_AK","16-Nov","C7_Restrictions.on.internal.movement",2,"G",2,"G","Governor Mike Dunleavy issued COVID-19 Outbreak order 6, effective 16 November 2020.    All travellers entering Alaska have 3 options:  - Present evidence of a pre-travel COVID-19 test with negative results = Must follow strict social distancing for 5 days after arrival, or until they leave Alaska.  - Present evidence of a pre-travel COVID-19 test without results = Must follow strict social distancing until test results arrive.   - No pre-travel COVID-19 test = Must pay $250 for a test at the airport, this is free for residents.      COVID-19 Outbreak Health Order 6:  https://web.archive.org/web/20201121200016/https://covid19.alaska.gov/wp-content/uploads/2020/11/Outbreak-Health-Order-No-6-lnternational-and-Interstate-Travel.pdf  "
"772","Georgia","US_GA","16-Nov","C7_Restrictions.on.internal.movement",0,NA,0,NA,"On 16 October 2020, Governor Brian Kemp signed Executive Order 11.13.20.01, renewing current COVID-19 restrictions through November 30, 2020. Thus, the previous guidance is still in place.    Reference:  https://web.archive.org/save/https://madmimi.com/p/ef7a711?pact=1262003-160630373-12644654706-afc6c3a4be0dc88bdaeee6cdbad9459c595454e9&fbclid=IwAR3Mnz0Fxz1hXXoBNzZEY4hN0B2hNuq-G6f96r8sYFHmGm0GyJYR_PUdIa4"
"773","Hawaii","US_HI","16-Nov","C7_Restrictions.on.internal.movement",2,"G",2,"G"," The 15th Proclamation of Governor Ige on November 16 states that ""all persons entering Hawai‘i shall submit to the mandatory screening process and complete the mandatory documentation identified in the Rules Relating to COVID-19 Screening Process and Travel Self-Quarantine."" The self-quarantine period is 14 days.     https://web.archive.org/web/20201122191437/https://governor.hawaii.gov/wp-content/uploads/2020/11/2011051-ATG_Fifteenth-Proclamation-Related-to-the-COVID-19-Emergency-distribution-signed.pdf"
"774","Illinois","US_IL","16-Nov","C7_Restrictions.on.internal.movement",2,"T",2,"T","Noting that Chicago’s new advisory recommends people to cancel their Thanksgiving plans and travel.     https://web.archive.org/web/20201116024530/https://www.chicago.gov/content/dam/city/sites/covid/health-orders/201112_Stay%20at%20home%20advisory%20and%20guidance_vF.pdf   "
"775","Maine","US_ME","16-Nov","C7_Restrictions.on.internal.movement",2,"G",2,"G","On 13th November, Governor Mills announced that, from 16th November 2020, Massachusetts would no longer be exempt from Maine’s quarantine/negative test requirement. This applies to Maine residents returning from Massachusetts, as well as Massachusetts residents travelling to Maine. The indicator’s level does not change.     Source: http://web.archive.org/web/20201113204135/https://www.maine.gov/governor/mills/news/ahead-holiday-season-mills-administration-announces-massachusetts-no-longer-exempt-quarantine"
"776","New Jersey","US_NJ","16-Nov","C7_Restrictions.on.internal.movement",1,"G",1,"G","""New Jersey welcomes travel to and from our state.    However, to save lives and prevent the spread of COVID-19, the State has issued an incoming travel advisory that all individuals entering New Jersey from states with a significant spread of COVID-19 should quarantine for 14-days after leaving that state.    Under the 14-day quarantine travel advisory announced by the Governors of New Jersey, New York and Connecticut, individuals traveling to or returning to New Jersey from states with increasing rates of COVID-19 are advised to self-quarantine for 14 days. This includes travel by train, bus, car, plane and any other method of transportation.    The 14-day quarantine travel advisory applies to travel from certain ""impacted states"" identified as those that 1) have an average daily number of new cases higher than 10 per 100,000 residents over a seven-day period or 2) have a 10% or higher positivity rate over a seven-day period. The advisory applies to travel from states that meet either of these levels.""    https://web.archive.org/web/20201122224522/https://covid19.nj.gov/faqs/nj-information/travel-and-transportation/which-states-are-on-the-travel-advisory-list-are-there-travel-restrictions-to-or-from-new-jersey"
"777","Rhode Island","US_RI","16-Nov","C7_Restrictions.on.internal.movement",1,"G",1,"G","Any person coming to Rhode Island for a non-work-related purpose from locations  with a high community spread rate as set forth on a list maintained by RIDOH at  health.ri.gov/covid must immediately self-quarantine for 14 days or until such time as  they receive a negative COVID-19 test. This quarantine requirement shall not apply  to a person who has a negative COVID-19 test from a specimen taken no more than  seventy-two (72) hours prior to arrival in Rhode Island. This paragraph shall not  apply to public health, public safety or healthcare workers. It shall also not apply to  Executive Order 20-98  November 19, 2020  Page 4  anyone traveling for medical treatment, to attend funeral or memorial services, to  obtain necessities such as groceries, gas or medication, to drop off or pick up children  from day care or to anyone who must work on their boats.     http://web.archive.org/web/20201120021341/https://governor.ri.gov/documents/orders/Executive-Order-20-98.pdf"
"778","Virgin Islands","US_VI","16-Nov","C7_Restrictions.on.internal.movement",2,"G",0,NA,"This was incorrectly coded previously, I believe. There are no restrictions on movement within the US Virgin Islands."
"779","Connecticut","US_CT","17-Nov","C7_Restrictions.on.internal.movement",2,"G",2,"G","""Executive Order Regarding Travel: Pursuant to Governor Lamont's Executive Order No. 9I, anyone traveling into Connecticut from a state, other than New York, New Jersey, or Rhode Island, with a positive case rate higher than 10 per 100,000 residents, or higher than a 10% test positivity rate over a 7-day rolling average, or from a country for which the Centers for Disease Control and Prevention (CDC) has issued a Level 3 Travel Health Notice, are directed to self-quarantine for a 14-day period from the time of last contact within the identified state or country.""    https://web.archive.org/web/20201129224137/https://portal.ct.gov/coronavirus/travel"
"780","Missouri","US_MO","17-Nov","C7_Restrictions.on.internal.movement",1,"T",1,"T","On Nov. 13, St. Louis County announced a new “Safer at Home” order, effective Nov. 17. “This order means that you must stay at home unless it is necessary to leave for specific activities such as going to work or school, seeking medical care, or buying food or other daily necessities. Exceptions are made for going to church, for visiting family members, and for care for those who need assistance, including children.”  https://archive.fo/YbSOw https://archive.fo/o0l2c"
"781","Washington DC","US_DC","18-Nov","C7_Restrictions.on.internal.movement",2,"G",2,"G","Individuals arriving from states other than Maryland, Virginia, Hawaii and Vermont continue to require 14-day quarantine upon entry into the DC area as well as a CoVID-19 test within 72 hours of traveling.   Source: https://web.archive.org/web/20201123193034/https://www.nbcwashington.com/news/coronavirus/dc-requires-covid-19-testing-for-travelers-from-all-but-four-states/2467594/"
"782","North Carolina","US_NC","18-Nov","C7_Restrictions.on.internal.movement",1,"G",1,"G","No changes to policy after checking all relevant sources."
"783","Oregon","US_OR","19-Nov","C7_Restrictions.on.internal.movement",1,"T",1,"T","The governors of Oregon, Washington and California issued travel advisories mid-November urging visitors entering their states or returning home from travel outside these states to self-quarantine. The advisories urge against non-essential out-of-state travel, ask people to self-quarantine for 14 days after arriving from another state or country, and encourage residents to stay local.    Oregon’s travel advisory does not apply to people who cross state borders for “essential travel,” including work, study, critical infrastructure support, supply chains, economic services, health, immediate medical care and safety and security.    https://web.archive.org/web/20201129164530/https://www.oregon.gov/newsroom/Pages/NewsDetail.aspx?newsid=53708"
"784","Minnesota","US_MN","20-Nov","C7_Restrictions.on.internal.movement",0,NA,1,"G","Incoming visitors and residents that travel out-of-state are asked to quarantine for 14 days upon entry (or reentry) to Minnesota.    Link: https://web.archive.org/web/20201123185257/https://www.exploreminnesota.com/info/coronavirus-covid-19-information"
"785","Pennsylvania","US_PA","20-Nov","C7_Restrictions.on.internal.movement",1,"G",2,"G","In light of increasing cases and effective November 20, the Pennsylvania Department of Health will require incoming travelers from (all) other states to have a negative COVID-19 test 72 hours prior to entering the state. Pennsylvanians coming back to the state can have either the negative test or opt for 14-day quarantine instead. This does not apply to commuters to other states, or those traveling for medical reasons. Those failing to comply will be fined up to $300.  See the order by the Department of Health: http://web.archive.org/web/20201120225459/https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Order%20of%20the%20Secretary%20Travel%2011.17.2020.pdf"
"786","Alaska","US_AK","21-Nov","C7_Restrictions.on.internal.movement",2,"G",2,"G","Outbreak Health Order 8, effective 21 November 2020:   - Travellers in a community on the Road System or on the Alaska Marine Highway System for greater than 72 hours are required to get a COVID-19 test 72 hours prior to travel to a community off either of these systems.  - The traveller should not commence travel until a negative COVID-19 test is received.  - If they do not obtain a COVID-19 test, upon arrival at their final destination they follow strict social distancing for 14 days.    Outbreak Health Order 8:  https://web.archive.org/web/20201213235135/https://covid19.alaska.gov/wp-content/uploads/2020/11/Outbreak-Health-Order-No-8-Intrastate-Travel.pdf"
"787","Massachusetts","US_MA","21-Nov","C7_Restrictions.on.internal.movement",2,"T",2,"T","As of November 21, Maine and New Hampshire have been removed from the ""Lower Risk"" state category, leaving only Hawaii and Vermont. Travelers from all other states must quarantine and fill out a contact form.    https://web.archive.org/web/20201124153057/https://www.mass.gov/info-details/covid-19-travel-order"
"788","California","US_CA","22-Nov","C7_Restrictions.on.internal.movement",1,"G",1,"G","As of November 20, the California COVID-19 FAQ's had updated information with respect to restrictions on internal movement. Where before it was recommended to not travel significant distances, the website has now been updated to include: ""Stay in your county if you can. Don’t drive more than 2-3 hours.""    California COVID-19 FAQ's: https://web.archive.org/web/20201123070758/https://covid19.ca.gov/stay-home-except-for-essential-needs/"
"789","Illinois","US_IL","23-Nov","C7_Restrictions.on.internal.movement",2,"T",2,"T","Chicago's travel advisory requires anyone traveling from a state on the Orange list to obtain a negative COVID-19 test result no more than 72 hours prior to arrival in Chicago or quarantine for a 14-day period. Anyone traveling from a state on the Red list must quarantine for a 14-day period or the duration of their time in Chicago, whichever is shorter.  Source: https://web.archive.org/web/20201130132905/https://www.chicago.gov/city/en/sites/covid-19/home/emergency-travel-order.html"
"790","New Hampshire","US_NH","23-Nov","C7_Restrictions.on.internal.movement",2,"G",2,"G","""Beginning on November 15...all New Hampshire residents and travelers/visitors to the State of New Hampshire must comply with the travel guidance documents issued by the Division of Public Health.""  https://web.archive.org/web/20201122211903/https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/emergency-order-72.pdf    Division of Public Health Guidance: ""Travelers/visitors to AND residents of NH need to self-quarantine for 14 days following the last date of any high risk travel, which includes travel internationally (including to/from Canada); on a cruise ship; or domestically  outside of the New England states of Maine, Vermont, Massachusetts, Connecticut, or Rhode Island for nonessential purposes.""    https://web.archive.org/web/20201118170259/https://www.dhhs.nh.gov/dphs/cdcs/covid19/documents/travel-guidance.pdf"
"791","New Jersey","US_NJ","23-Nov","C7_Restrictions.on.internal.movement",1,"G",1,"G","""New Jersey strongly discourages all non-essential interstate travel at this time.  Travelers and residents returning from any U.S. state or territory beyond the immediate region (New York, Connecticut, Pennsylvania, and Delaware) should self-quarantine at their home, hotel, or other temporary lodging for 14 days.  As of November 25, New Jersey will no longer utilize previously outlined metrics to inform its travel advisory.""    https://web.archive.org/web/20201129195434/https://covid19.nj.gov/faqs/nj-information/travel-and-transportation/are-there-travel-restrictions-to-or-from-new-jersey"
"792","Washington DC","US_DC","24-Nov","C7_Restrictions.on.internal.movement",2,"G",0,NA,"I believe this always should have been a 0 since there is no mandates addressing movement within DC itself. Will continue to look back and revise. (11/30)"
"793","Georgia","US_GA","24-Nov","C7_Restrictions.on.internal.movement",0,NA,0,NA,"No changes to policy after checking all relevant sources. "
"794","Kentucky","US_KY","24-Nov","C7_Restrictions.on.internal.movement",1,"G",1,"G","On Tuesday, 24 November—just a couple days ahead of Thanksgiving—Governor Beshear reiterated a CDC recommendation to avoid any travel for Thanksiving. Press release: https://web.archive.org/web/20201130201238/https://kentucky.gov/Pages/Activity-stream.aspx?n=GovernorBeshear&prId=481"
"795","Maryland","US_MD","24-Nov","C7_Restrictions.on.internal.movement",2,"G",2,"G","The 10th November requirement for Marylanders refrain from non-essential travel outside of Maryland and to get tested and quarantine themselves when returning from states with an infectivity rate of more than 10% or with a case rate over 20 per 100,000 in the past week is still in effect as of 7th December 2020.      Source: https://web.archive.org/web/20201114095810/https://phpa.health.maryland.gov/Documents/2020.11.10.03_MDH_Advisory_Large_Gatherings_Travel_Long_Term_Care_Visitation.pdf"
"796","Maine","US_ME","24-Nov","C7_Restrictions.on.internal.movement",2,"G",2,"G","There has been no change to Maine’s policy on travellers from other states, so this indicator remains at 2G. "
"797","Minnesota","US_MN","24-Nov","C7_Restrictions.on.internal.movement",1,"G",0,NA,"No limitation on internal travel."
"798","North Carolina","US_NC","24-Nov","C7_Restrictions.on.internal.movement",1,"G",1,"G","No changes to policy after checking all relevant sources. "
"799","Ohio","US_OH","24-Nov","C7_Restrictions.on.internal.movement",1,"G",1,"G","""Ohio's positivity rate, which is the daily percentage of positive tests reported to ODH, has reached 14 percent - just one percentage point shy of Ohio's travel advisory warning level of 15 percent.""    https://coronavirus.ohio.gov/wps/portal/gov/covid-19/resources/news-releases-news-you-can-use/covid-19-update-11-24-20"
"800","South Dakota","US_SD","24-Nov","C7_Restrictions.on.internal.movement",0,NA,0,NA,"No change after checking relevant sources. "
"801","Wisconsin","US_WI","24-Nov","C7_Restrictions.on.internal.movement",1,"G",1,"G","Executive Order #94 which urges all individuals to "" remain close to home"" and avoid  ""travel to second homes or residences if possible,"" is still in effect.  Source: https://web.archive.org/web/20201120114246/https://content.govdelivery.com/attachments/WIGOV/2020/11/10/file_attachments/1598467/EO094-COVIDRecommendations.pdf"
"802","Massachusetts","US_MA","25-Nov","C7_Restrictions.on.internal.movement",2,"T",2,"G","No change.    All individuals entering Massachusetts after 12:01 a.m. on August 1, 2020 who are over the age of 18 or an unaccompanied minor must complete and submit the on-line Massachusetts Travel Form unless the individual is coming from a COVID-19 lower-risk state within the United States, is in transitory travel, commuting for work or school, patients seeking or receiving medical treatment, Military Personnel, Workers Providing Critical Infrastructure Services.    Travelers from COVID-19 lower-risk States are not required to fill out the Massachusetts Travel Form and do not need to quarantine. DPH's metric for determining lower-risk states for the purposes of Massachusetts’ interstate travel policy considers data over two weeks before moving a state from lower risk to high risk. One week of data is the standard for moving states into the lower risk category. Additionally, the threshold of daily cases per 100,000 residents is 10 (which ensures that Massachusetts’ standard is in line with other states). States are included on the “lower-risk” list based on meeting two criteria: average daily cases per 100K below 10 AND positive test rate below 5%, both measured as a 7-day rolling average.      As of Nov 27, 2020, only Hawaii qualifies as a low-risk state.    https://web.archive.org/web/20201129230047/https://www.mass.gov/info-details/covid-19-travel-order"
"803","Alabama","US_AL","26-Nov","C7_Restrictions.on.internal.movement",0,NA,0,NA,"No policy changes identified."
"804","Alaska","US_AK","28-Nov","C7_Restrictions.on.internal.movement",2,"G",2,"G","No change detected in this indicator on November 28.  Outbreak Health Order 6 remains in effect.  https://web.archive.org/web/20201128202331/https://covid19.alaska.gov/wp-content/uploads/2020/11/Outbreak-Health-Order-No-6-lnternational-and-Interstate-Travel.pdf"
"805","Connecticut","US_CT","30-Nov","C7_Restrictions.on.internal.movement",2,"G",2,"G","No change  ""Executive Order Regarding Travel: Pursuant to Governor Lamont's Executive Order No. 9I, anyone traveling into Connecticut from a state, other than New York, New Jersey, or Rhode Island, with a positive case rate higher than 10 per 100,000 residents, or higher than a 10% test positivity rate over a 7-day rolling average, or from a country for which the Centers for Disease Control and Prevention (CDC) has issued a Level 3 Travel Health Notice, are directed to self-quarantine for a 14-day period from the time of last contact within the identified state or country.""    https://web.archive.org/web/20201129224137/https://portal.ct.gov/coronavirus/travel"
"806","Hawaii","US_HI","30-Nov","C7_Restrictions.on.internal.movement",2,"G",2,"G","""Gov. David Ige has approved Kaua‘i Mayor Derek Kawakami’s request to place a temporary moratorium on Kaua‘i’s participation in the state’s pre-travel testing program. Effective this Wednesday, at 12:01 a.m., all transpacific and intercounty travelers arriving in Kaua‘i are subject to the 14-day quarantine regardless of testing.    Gov. Ige said, “The unprecedented surge of COVID-19 cases on the mainland and the rise in community spread on Kaua‘i are of significant concern for the Garden Isle. We must protect Kaua‘i residents and visitors and ensure that the island’s hospitals do not become overwhelmed. Kaua‘i county currently has the fewest number of intensive care unit (ICU) beds in the state, and private providers are seeking ways to increase capacity. This moratorium aims to stabilize the situation on Kaua‘i.”    Mayor Kawakami said, “I’d like to thank Gov. Ige for approving Emergency Rule 23, temporarily pausing our participation in the state’s pre-travel testing program. Given the national surge of COVID-19 cases on the mainland, Kaua‘i is unable to adequately protect itself by utilizing the Safe Travels program at this time. Our travel related cases are now leading to community spread across our island. This temporary pause in travel will allow us to remain in Tier 4 as long as possible, keeping youth sports playing and businesses open as we conduct surge testing and contact tracing. I will gladly repeal the moratorium once we have the virus under control again.”    The pre-travel testing program remains in place for all other counties.""     https://web.archive.org/web/20201206214723/https://health.hawaii.gov/news/covid-19/hawaii-covid-19-daily-news-digest-november-30-2020/"
"807","Idaho","US_ID","30-Nov","C7_Restrictions.on.internal.movement",1,"G",1,"G","Idaho remains in modified Stage 2 of the Idaho Rebounds reopening plan after Gov. Brad Little’s latest health order, announced on Nov. 14. "
"808","Rhode Island","US_RI","30-Nov","C7_Restrictions.on.internal.movement",1,"G",1,"G","Any person coming to Rhode Island for a non-work-related purpose from locations  with a high community spread rate as set forth on a list maintained by RIDOH at  health.ri.gov/covid must immediately self-quarantine for 14 days or until such time as  they receive a negative COVID-19 test. This quarantine requirement shall not apply  to a person who has a negative COVID-19 test from a specimen taken no more than  seventy-two (72) hours prior to arrival in Rhode Island. This paragraph shall not  apply to public health, public safety or healthcare workers. It shall also not apply to  Executive Order 20-98  November 19, 2020  Page 4  anyone traveling for medical treatment, to attend funeral or memorial services, to  obtain necessities such as groceries, gas or medication, to drop off or pick up children  from day care or to anyone who must work on their boats.     http://web.archive.org/web/20201120021341/https://governor.ri.gov/documents/orders/Executive-Order-20-98.pdf  "
"809","Arizona","US_AZ","01-Dec","C7_Restrictions.on.internal.movement",0,NA,0,NA,"No policy change."
"810","Delaware","US_DE","01-Dec","C7_Restrictions.on.internal.movement",1,"G",2,"G","Governor Carney’s order prohibits Delaware youth sports organizations, teams and venues from hosting or participating in tournaments with out-of-state teams, effective at 8:00 a.m. on Tuesday, December 1. The order includes a provision prohibiting Delaware teams from traveling across states lines for tournaments.    Because out-of-state travel is restricted, I’m changing the code to a 2.     https://web.archive.org/web/20201204204020/https://business.delaware.gov/coronavirus/delawares-recovery-phase-2-guidance/ "
"811","Illinois","US_IL","01-Dec","C7_Restrictions.on.internal.movement",2,"T",2,"T","Chicago's travel advisory requires anyone traveling from a state on the Orange list to obtain a negative COVID-19 test result no more than 72 hours prior to arrival in Chicago or quarantine for a 14-day period. Anyone traveling from a state on the Red list must quarantine for a 14-day period or the duration of their time in Chicago, whichever is shorter.  Source: https://archive.fo/pflNc"
"812","Indiana","US_IN","01-Dec","C7_Restrictions.on.internal.movement",1,"T",2,"T","Marion County requires a 14 day quarantine for individuals arriving from Minnesota, Montana, Nebraska, New Mexico, North Dakota, South Dakota, Wyoming. Source: https://archive.fo/wip/vfNVa"
"813","Maine","US_ME","01-Dec","C7_Restrictions.on.internal.movement",2,"G",2,"G","As of 6th December 2020, has been no change to Maine’s policy on travellers from other states, so this indicator remains at 2G. "
"814","Minnesota","US_MN","01-Dec","C7_Restrictions.on.internal.movement",0,NA,0,NA,"No policy change."
"815","North Carolina","US_NC","01-Dec","C7_Restrictions.on.internal.movement",1,"G",1,"G","No changes to policy after checking relevant resources."
"816","New York","US_NY","01-Dec","C7_Restrictions.on.internal.movement",2,"G",2,"G","As of Dec 9, the executive order issued on Oct 31 (effective Nov 4) that ""all travelers entering NY from a state that is not a contiguous state shall quarantine for a period of 14 days"" remains in effect. See note on Oct 31 for additional details and pertinent links. "
"817","Ohio","US_OH","03-Dec","C7_Restrictions.on.internal.movement",1,"G",1,"G","""According to this week's ODH travel advisory, this is the first week since April where Ohio’s positivity for COVID-19 has increased above 15 percent. Ohio Department of Health requests that anyone who must travel to any other state with a positivity rate of 15 percent or more self-quarantine for 14 days upon return. ODH also asks any non-Ohioans entering the state from one of these areas to do the same.""    https://web.archive.org/web/20201204210607/https://coronavirus.ohio.gov/wps/portal/gov/covid-19/families-and-individuals/covid-19-travel-advisory/covid-19-travel-advisory"
"818","Arkansas","US_AR","04-Dec","C7_Restrictions.on.internal.movement",0,NA,0,NA,"There is no quarantine requirement in effect at this time for travelers arriving in or returning to Arkansas.  https://web.archive.org/web/20201204231507/https://www.healthy.arkansas.gov/programs-services/topics/covid-19-health-guidances   "
"819","Kentucky","US_KY","04-Dec","C7_Restrictions.on.internal.movement",1,"G",1,"G","On 4 December 2020, the Ky Department for Public Health again advised against travel to other states with higher positivity rates. The press release is available here: https://web.archive.org/web/20201207232944/https://kentucky.gov/Pages/Activity-stream.aspx?n=GovernorBeshear&prId=493"
"820","Alaska","US_AK","06-Dec","C7_Restrictions.on.internal.movement",2,"G",2,"G","No change detected in this indicator after searching news articles, press releases and executive orders. "
"821","Arizona","US_AZ","07-Dec","C7_Restrictions.on.internal.movement",0,NA,0,NA,"No policy change."
